test/mean_Q,train/episode,stats_o/std,test/episode,epoch,test/success_rate,stats_g/std,stats_g/mean,stats_o/mean,train/success_rate
-5.771761,11080.0,0.123653285,5540.0,553,0.9,0.12902665,0.8848757,0.23804288,0.3
-1.9244606,11100.0,0.12363043,5550.0,554,1.0,0.1290005,0.88489467,0.23804331,0.15
-2.0817533,11120.0,0.12361187,5560.0,555,1.0,0.12899989,0.8849072,0.23802125,0.25
-2.082621,11140.0,0.123588294,5570.0,556,1.0,0.12902777,0.884897,0.23800796,0.2
-2.2217312,11160.0,0.123566866,5580.0,557,1.0,0.12902154,0.8849208,0.23799875,0.25
-2.3591409,11180.0,0.123567864,5590.0,558,1.0,0.12901609,0.88488984,0.2379489,0.15
-2.834544,11200.0,0.12359956,5600.0,559,0.9,0.12901865,0.88491726,0.2379158,0.25
-2.2749767,11220.0,0.12358922,5610.0,560,1.0,0.1289884,0.884918,0.23791614,0.2
-2.2063825,11240.0,0.12359903,5620.0,561,1.0,0.12901637,0.88495797,0.23790851,0.25
-2.0778193,11260.0,0.12360516,5630.0,562,1.0,0.12902226,0.88498443,0.23787247,0.3
-1.678434,11280.0,0.12359628,5640.0,563,0.9,0.12902516,0.88498086,0.2378497,0.4
-1.8153956,11300.0,0.12360241,5650.0,564,1.0,0.12898387,0.88502073,0.23785305,0.3
-2.1179588,11320.0,0.12355025,5660.0,565,0.9,0.12896034,0.8850126,0.23784019,0.35
-2.5534923,11340.0,0.12356536,5670.0,566,1.0,0.12898098,0.88501406,0.23782443,0.1
-2.5685568,11360.0,0.12358966,5680.0,567,1.0,0.1289901,0.8850138,0.23781048,0.15
-2.534171,11380.0,0.12356028,5690.0,568,0.9,0.12894769,0.8850333,0.23779188,0.45
-2.3560033,11400.0,0.123553015,5700.0,569,0.9,0.12892622,0.8850474,0.23778144,0.35
-1.8944607,11420.0,0.123527415,5710.0,570,1.0,0.12888165,0.88505197,0.23775284,0.25
-2.035744,11440.0,0.12351261,5720.0,571,1.0,0.12883675,0.8850557,0.23772635,0.2
-1.6083777,11460.0,0.123581216,5730.0,572,1.0,0.1288746,0.88507336,0.23766308,0.25
-2.3240924,11480.0,0.12356342,5740.0,573,1.0,0.12884767,0.8850754,0.23764277,0.25
-2.8426747,11500.0,0.12358246,5750.0,574,1.0,0.12883162,0.88510084,0.23762463,0.35
-1.6826416,11520.0,0.12354248,5760.0,575,1.0,0.12880392,0.8851233,0.23759638,0.35
-3.3881106,11540.0,0.12350304,5770.0,576,0.8,0.12877618,0.8851462,0.2375986,0.2
-3.2867427,11560.0,0.1235267,5780.0,577,0.8,0.1287864,0.88514876,0.23758568,0.2
-2.2071986,11580.0,0.123489685,5790.0,578,1.0,0.12874196,0.885156,0.2375508,0.15
-1.8271778,11600.0,0.123518966,5800.0,579,1.0,0.12878115,0.88516873,0.2375258,0.2
-2.6644535,11620.0,0.12353483,5810.0,580,0.8,0.128796,0.8851864,0.2375125,0.2
-5.232486,11640.0,0.12351312,5820.0,581,0.9,0.12878215,0.8851984,0.23751324,0.35
-3.2978826,11660.0,0.12349497,5830.0,582,1.0,0.12874474,0.8852623,0.23750184,0.4
-2.5915575,11680.0,0.12346036,5840.0,583,0.9,0.12874067,0.88531846,0.23751011,0.15
-1.9820149,11700.0,0.1234852,5850.0,584,1.0,0.12872575,0.8853214,0.23750001,0.25
-4.8570395,11720.0,0.123471625,5860.0,585,1.0,0.12873964,0.8853299,0.23750746,0.15
-1.9274114,11740.0,0.123462245,5870.0,586,1.0,0.12872626,0.8853119,0.23751877,0.3
-2.9622483,11760.0,0.12343154,5880.0,587,0.9,0.12868504,0.8853286,0.23750643,0.45
-5.207237,11780.0,0.12341248,5890.0,588,0.8,0.1287063,0.88534665,0.23750031,0.2
-2.6900306,11800.0,0.12340824,5900.0,589,0.8,0.12870403,0.88535327,0.23748948,0.25
-2.558129,11820.0,0.1234476,5910.0,590,1.0,0.12870157,0.8853857,0.23746672,0.25
-2.35364,11840.0,0.12348869,5920.0,591,0.9,0.1287478,0.88540506,0.23744379,0.25
-1.9996904,11860.0,0.123509906,5930.0,592,0.9,0.12871921,0.8854068,0.2374482,0.3
-1.8832392,11880.0,0.123582035,5940.0,593,1.0,0.12879986,0.8853917,0.23743096,0.3
-2.3824553,11900.0,0.12353813,5950.0,594,0.9,0.12877797,0.8854334,0.2374335,0.25
-3.6277575,11920.0,0.12355252,5960.0,595,0.9,0.12877591,0.88543373,0.23742758,0.35
-2.136599,11940.0,0.12357172,5970.0,596,0.9,0.12876458,0.8854478,0.23741533,0.2
-3.9780128,11960.0,0.12357841,5980.0,597,0.8,0.12877269,0.88540363,0.23741972,0.15
-1.7966846,11980.0,0.12362036,5990.0,598,0.9,0.12887408,0.88535243,0.2373748,0.25
-3.4267564,12000.0,0.123609334,6000.0,599,1.0,0.12884454,0.8853838,0.23739012,0.35
-2.0601087,12020.0,0.123639606,6010.0,600,1.0,0.1288396,0.885379,0.23738289,0.25
-2.3665206,12040.0,0.123659514,6020.0,601,1.0,0.12882634,0.8853442,0.2373541,0.2
-1.8822012,12060.0,0.12363209,6030.0,602,0.9,0.12879016,0.8853701,0.23733795,0.4
-3.8935885,12080.0,0.123604745,6040.0,603,0.9,0.1287672,0.8853809,0.23731036,0.5
-4.262717,12100.0,0.123572394,6050.0,604,0.9,0.12872986,0.8853753,0.23728308,0.45
-2.4901376,12120.0,0.12355095,6060.0,605,1.0,0.12869103,0.8854163,0.23728982,0.35
-3.3933785,12140.0,0.12351696,6070.0,606,0.9,0.12867507,0.88543683,0.23727494,0.5
-2.3113747,12160.0,0.12352824,6080.0,607,1.0,0.12866646,0.88542527,0.23724456,0.25
-2.6916966,12180.0,0.123503454,6090.0,608,1.0,0.1286338,0.885451,0.23724079,0.2
-5.2375183,12200.0,0.12351808,6100.0,609,0.8,0.12863205,0.88544536,0.23721439,0.2
-2.2822273,12220.0,0.12348774,6110.0,610,0.9,0.12860288,0.88544554,0.23718861,0.25
-2.7001972,12240.0,0.123470776,6120.0,611,0.9,0.12858969,0.88544995,0.23717076,0.15
-2.192501,12260.0,0.123502344,6130.0,612,1.0,0.12859385,0.88546604,0.23716587,0.3
-2.045047,12280.0,0.123472616,6140.0,613,1.0,0.12857953,0.8854795,0.23714472,0.35
-1.9022459,12300.0,0.123472564,6150.0,614,1.0,0.12856878,0.88550454,0.23713212,0.3
-4.032429,12320.0,0.12345505,6160.0,615,0.9,0.12853815,0.8855184,0.23710075,0.45
-4.9864664,12340.0,0.123423986,6170.0,616,0.8,0.1284926,0.885529,0.23709822,0.25
-2.892608,12360.0,0.12341034,6180.0,617,1.0,0.12846388,0.88555455,0.23708832,0.3
-2.2083967,12380.0,0.12339516,6190.0,618,1.0,0.12844159,0.88557655,0.23708253,0.2
-3.1314716,12400.0,0.12339295,6200.0,619,0.9,0.12840176,0.8855886,0.23707086,0.2
-2.6779501,12420.0,0.12337425,6210.0,620,1.0,0.1283726,0.88563204,0.23707265,0.15
-2.0899625,12440.0,0.123366416,6220.0,621,0.9,0.12838401,0.8856611,0.2370651,0.15
-1.8976977,12460.0,0.12333784,6230.0,622,1.0,0.12834714,0.88568616,0.23706688,0.25
-3.2406776,12480.0,0.12330543,6240.0,623,0.8,0.12833183,0.8856893,0.23704426,0.3
-2.414039,12500.0,0.12331963,6250.0,624,0.8,0.12833734,0.885701,0.23702471,0.2
-1.8350779,12520.0,0.12327447,6260.0,625,1.0,0.12830545,0.88568234,0.23700897,0.15
-3.177466,12540.0,0.12328048,6270.0,626,0.8,0.12830395,0.8857207,0.2369835,0.45
-2.522747,12560.0,0.12324207,6280.0,627,0.9,0.12828447,0.8857343,0.23696667,0.3
-3.4605737,12580.0,0.12320485,6290.0,628,0.8,0.1282493,0.8857315,0.23694031,0.3
-2.2356744,12600.0,0.123205945,6300.0,629,1.0,0.1282704,0.885732,0.23692608,0.3
-4.9610662,12620.0,0.12321088,6310.0,630,0.9,0.12825984,0.8857465,0.23691642,0.3
-2.290166,12640.0,0.123211086,6320.0,631,0.9,0.1282457,0.8857482,0.23689732,0.35
-3.0240076,12660.0,0.12318306,6330.0,632,1.0,0.12820488,0.8857565,0.23688528,0.25
-2.9974294,12680.0,0.123237304,6340.0,633,1.0,0.12824406,0.8857538,0.23688598,0.25
-2.0976982,12700.0,0.12321841,6350.0,634,1.0,0.12823586,0.8857396,0.23686296,0.5
-2.50522,12720.0,0.123170614,6360.0,635,0.9,0.12820528,0.88575906,0.23685114,0.35
-2.9796221,12740.0,0.12315362,6370.0,636,0.7,0.1282052,0.8857713,0.23685189,0.3
-2.1965241,12760.0,0.12321047,6380.0,637,0.9,0.12821573,0.8857775,0.23683904,0.25
-3.3012364,12780.0,0.12320911,6390.0,638,1.0,0.128213,0.8857793,0.23681459,0.2
-2.2752845,12800.0,0.123178504,6400.0,639,1.0,0.12818725,0.88581055,0.23681974,0.45
-2.0131466,12820.0,0.1231652,6410.0,640,0.8,0.12816708,0.8858196,0.2368117,0.2
-1.8188994,12840.0,0.12315337,6420.0,641,0.9,0.12815727,0.8858273,0.23679338,0.25
-3.2452369,12860.0,0.123135775,6430.0,642,0.9,0.12813735,0.8858544,0.23679382,0.35
-2.067991,12880.0,0.123147696,6440.0,643,0.9,0.12816447,0.88579386,0.23676082,0.25
-5.3222017,12900.0,0.123165935,6450.0,644,0.9,0.12823959,0.88580346,0.23674977,0.35
-2.4981961,12920.0,0.12313424,6460.0,645,1.0,0.12823607,0.88584185,0.23673888,0.4
-2.6186275,12940.0,0.12312464,6470.0,646,0.9,0.12821591,0.8858339,0.23670696,0.05
-3.3540065,12960.0,0.1230976,6480.0,647,0.9,0.12817617,0.8858333,0.23668472,0.45
-2.6662834,12980.0,0.123055786,6490.0,648,1.0,0.12814517,0.88582486,0.236672,0.35
-2.5615165,13000.0,0.123029016,6500.0,649,1.0,0.12811589,0.8858519,0.23666348,0.2
-3.3644452,13020.0,0.12303995,6510.0,650,0.9,0.12811156,0.88580817,0.236638,0.3
-2.3067963,13040.0,0.12300666,6520.0,651,0.9,0.12807482,0.8857972,0.23663223,0.25
-2.3207726,13060.0,0.12298704,6530.0,652,0.7,0.12805344,0.88580656,0.23661892,0.05
-2.1934886,13080.0,0.12299582,6540.0,653,1.0,0.12808079,0.88583,0.23659971,0.35
-2.28735,13100.0,0.12299224,6550.0,654,1.0,0.12807621,0.88582367,0.23659374,0.25
-1.8311555,13120.0,0.12298345,6560.0,655,1.0,0.12805058,0.88585156,0.23658249,0.55
-2.1286542,13140.0,0.12300893,6570.0,656,0.9,0.1280554,0.8858547,0.2365637,0.3
-2.6558669,13160.0,0.12302031,6580.0,657,0.8,0.12805259,0.8858628,0.23654911,0.45
-4.9047422,13180.0,0.12300741,6590.0,658,0.5,0.12801743,0.8858765,0.23654234,0.15
-2.3177903,13200.0,0.12298195,6600.0,659,1.0,0.12798674,0.8859138,0.2365391,0.25
-2.4599218,13220.0,0.12297084,6610.0,660,1.0,0.12796535,0.88594335,0.23655476,0.15
-2.9924934,13240.0,0.12298205,6620.0,661,1.0,0.12795709,0.8859673,0.23656668,0.2
-2.2618718,13260.0,0.1230203,6630.0,662,1.0,0.12797925,0.8859427,0.23653758,0.2
-2.8182528,13280.0,0.12298828,6640.0,663,0.9,0.12794672,0.8859596,0.23653017,0.35
-2.4803166,13300.0,0.12299936,6650.0,664,1.0,0.12801994,0.8859911,0.23652014,0.4
-2.262506,13320.0,0.12301599,6660.0,665,1.0,0.1280157,0.8859895,0.23650673,0.15
-2.0575297,13340.0,0.12301586,6670.0,666,0.9,0.1280386,0.88604826,0.2365073,0.25
-2.3993144,13360.0,0.12300804,6680.0,667,1.0,0.1280244,0.88607645,0.23650046,0.2
-2.3595474,13380.0,0.12299631,6690.0,668,1.0,0.12801526,0.8860981,0.23647615,0.3
-3.6658616,13400.0,0.12296482,6700.0,669,1.0,0.12798409,0.88611585,0.23647293,0.15
-1.877745,13420.0,0.1229439,6710.0,670,1.0,0.12796862,0.88613945,0.23646772,0.2
-1.8074923,13440.0,0.12297166,6720.0,671,1.0,0.12799315,0.88616496,0.23644814,0.05
-4.1074233,13460.0,0.122947834,6730.0,672,0.5,0.12795903,0.8861843,0.23645546,0.4
-2.8229685,13480.0,0.122915,6740.0,673,0.7,0.12793688,0.88617843,0.23643652,0.35
-2.6407738,13500.0,0.12292031,6750.0,674,1.0,0.1279371,0.8862265,0.23643993,0.25
-2.485669,13520.0,0.122917354,6760.0,675,0.9,0.1279522,0.88622206,0.2364295,0.2
-3.532933,13540.0,0.12291643,6770.0,676,1.0,0.12793715,0.88621026,0.23644595,0.45
-2.2818947,13560.0,0.12292253,6780.0,677,0.9,0.12794043,0.8862159,0.23644239,0.35
-4.231801,13580.0,0.12290685,6790.0,678,0.7,0.12791815,0.8862407,0.23643194,0.4
-2.6814806,13600.0,0.12286585,6800.0,679,0.9,0.12788938,0.8862684,0.23642269,0.35
-3.4663625,13620.0,0.12284419,6810.0,680,0.8,0.12787664,0.8862889,0.2364154,0.3
-1.9607208,13640.0,0.1228431,6820.0,681,0.9,0.12790935,0.8862794,0.23641227,0.3
-3.2818558,13660.0,0.12281455,6830.0,682,1.0,0.12787099,0.88629484,0.23640053,0.55
-2.8020043,13680.0,0.12285034,6840.0,683,1.0,0.1279034,0.8863167,0.23638009,0.1
-2.596044,13700.0,0.12284224,6850.0,684,0.9,0.12792623,0.88633925,0.23636934,0.35
-2.1913335,13720.0,0.12285406,6860.0,685,1.0,0.12792547,0.88633937,0.23636156,0.25
-1.6082169,13740.0,0.12285513,6870.0,686,1.0,0.12790187,0.88635534,0.23635054,0.3
-1.9598267,13760.0,0.12282657,6880.0,687,1.0,0.12788437,0.88639563,0.23636949,0.35
-3.2816567,13780.0,0.12280775,6890.0,688,1.0,0.1278554,0.8864227,0.23637275,0.2
-3.1078403,13800.0,0.12283204,6900.0,689,0.9,0.12790209,0.88641423,0.23636422,0.35
-2.6894965,13820.0,0.12284954,6910.0,690,1.0,0.12789679,0.88641423,0.2363188,0.05
-7.003067,13840.0,0.122854374,6920.0,691,0.9,0.1278577,0.88641804,0.23628683,0.35
-4.0340776,13860.0,0.122829676,6930.0,692,0.9,0.1278385,0.8864345,0.23627907,0.3
-2.369387,13880.0,0.12279527,6940.0,693,1.0,0.12781604,0.88646525,0.23627628,0.25
-2.6515276,13900.0,0.122835666,6950.0,694,1.0,0.12784465,0.88647157,0.23624659,0.3
-2.3095856,13920.0,0.12280351,6960.0,695,1.0,0.12781908,0.886489,0.23623312,0.3
-3.9550776,13940.0,0.122822486,6970.0,696,0.8,0.12786907,0.88651115,0.23621388,0.35
-2.4519963,13960.0,0.12280147,6980.0,697,1.0,0.12784977,0.8865389,0.23618615,0.3
-4.2811394,13980.0,0.12285914,6990.0,698,1.0,0.12785964,0.886544,0.23614739,0.25
-2.3965988,14000.0,0.1228431,7000.0,699,0.7,0.12785305,0.8865476,0.23611796,0.15
-1.9674088,14020.0,0.12282132,7010.0,700,1.0,0.12782116,0.8865711,0.23609456,0.35
-2.2737603,14040.0,0.122834705,7020.0,701,0.8,0.12779753,0.88657564,0.23607473,0.35
-3.7119174,14060.0,0.12282326,7030.0,702,0.8,0.12777725,0.88657266,0.23605973,0.45
-4.829464,14080.0,0.12282047,7040.0,703,0.7,0.12777099,0.88656646,0.2360587,0.15
-2.304832,14100.0,0.122809544,7050.0,704,0.8,0.12773539,0.8865864,0.23603816,0.25
-2.9649239,14120.0,0.122837685,7060.0,705,0.9,0.12773386,0.8865733,0.23602563,0.25
-1.7552305,14140.0,0.12280986,7070.0,706,1.0,0.12769057,0.88655376,0.23599453,0.25
-2.0971506,14160.0,0.12280135,7080.0,707,0.9,0.12766385,0.8866065,0.23598939,0.45
-3.0692117,14180.0,0.122803695,7090.0,708,0.9,0.12766035,0.8866212,0.23597553,0.1
-2.0716867,14200.0,0.12281196,7100.0,709,1.0,0.12766632,0.88664126,0.23596819,0.35
-1.7861378,14220.0,0.12280503,7110.0,710,1.0,0.12765487,0.88664454,0.23595396,0.35
-2.6150494,14240.0,0.122782595,7120.0,711,1.0,0.12762931,0.88664895,0.23592041,0.3
-2.317036,14260.0,0.12277577,7130.0,712,0.9,0.12760065,0.8866381,0.23589806,0.25
-3.6485188,14280.0,0.12279845,7140.0,713,0.9,0.1276044,0.8866248,0.23585927,0.05
-2.710772,14300.0,0.12282257,7150.0,714,1.0,0.12758721,0.8866596,0.23585635,0.1
-4.027557,14320.0,0.12283464,7160.0,715,1.0,0.12758838,0.88666874,0.2358241,0.3
-2.3017802,14340.0,0.12281086,7170.0,716,0.9,0.12755321,0.8866816,0.23581694,0.45
-3.1940892,14360.0,0.12281732,7180.0,717,0.8,0.12756073,0.88669544,0.23580782,0.3
-3.761395,14380.0,0.12280345,7190.0,718,0.9,0.1275475,0.8867186,0.23578924,0.4
-4.5295305,14400.0,0.12278966,7200.0,719,0.7,0.12754625,0.8867257,0.2357775,0.2
-2.242227,14420.0,0.12280771,7210.0,720,0.8,0.12756091,0.88673073,0.23576494,0.3
-2.4774256,14440.0,0.122786246,7220.0,721,1.0,0.12752502,0.88674927,0.23576105,0.4
-2.7442346,14460.0,0.122767895,7230.0,722,1.0,0.12748593,0.8867398,0.23575038,0.2
-2.0888355,14480.0,0.122793816,7240.0,723,0.9,0.1274851,0.88675565,0.23573662,0.05
-2.0753047,14500.0,0.122784995,7250.0,724,1.0,0.1274951,0.88676184,0.23573747,0.25
-2.96688,14520.0,0.122766666,7260.0,725,1.0,0.12745915,0.8867629,0.23570597,0.35
-3.7184772,14540.0,0.12276245,7270.0,726,1.0,0.12748277,0.88678,0.23569235,0.2
-3.8475757,14560.0,0.122759044,7280.0,727,0.9,0.1274584,0.8867666,0.2356717,0.25
-4.6828117,14580.0,0.12272963,7290.0,728,0.9,0.12743147,0.8867908,0.23565933,0.2
-2.2309277,14600.0,0.12269103,7300.0,729,0.9,0.12740253,0.886796,0.23565757,0.2
-1.9374851,14620.0,0.12269317,7310.0,730,1.0,0.12739165,0.88680154,0.2356374,0.2
-2.4945455,14640.0,0.12270219,7320.0,731,0.8,0.12736034,0.8868074,0.23562957,0.5
-2.418913,14660.0,0.12272051,7330.0,732,0.7,0.12740049,0.8868386,0.23561136,0.1
-2.2478096,14680.0,0.12270001,7340.0,733,0.8,0.12736835,0.88683414,0.2355786,0.35
-3.7560277,14700.0,0.12268878,7350.0,734,0.9,0.12734707,0.88685364,0.23555478,0.5
-3.19994,14720.0,0.12268205,7360.0,735,1.0,0.12736748,0.88686377,0.23553532,0.3
-3.4224124,14740.0,0.122647345,7370.0,736,0.9,0.127357,0.88690263,0.2355321,0.45
-4.351124,14760.0,0.12263096,7380.0,737,0.9,0.12732829,0.8869254,0.23551708,0.15
-2.7488065,14780.0,0.12266633,7390.0,738,0.8,0.12739143,0.8869222,0.23547833,0.3
-4.247174,14800.0,0.122651584,7400.0,739,0.9,0.12740028,0.8869398,0.23546505,0.25
-2.1748528,14820.0,0.12265198,7410.0,740,1.0,0.12741326,0.8869705,0.23544323,0.3
-2.8991895,14840.0,0.12267645,7420.0,741,0.9,0.1273886,0.8870003,0.23542911,0.2
-3.2443244,14860.0,0.12265489,7430.0,742,0.8,0.12739238,0.8870335,0.23541637,0.15
-2.8447058,14880.0,0.12262345,7440.0,743,1.0,0.1273669,0.8870376,0.23540579,0.25
-2.047948,14900.0,0.12264263,7450.0,744,0.8,0.12737207,0.88704175,0.235379,0.1
-4.0476074,14920.0,0.122661114,7460.0,745,1.0,0.12738815,0.8870533,0.23536602,0.3
-4.038379,14940.0,0.122693256,7470.0,746,0.9,0.12737802,0.88704425,0.23533708,0.25
-1.9219563,14960.0,0.122692965,7480.0,747,1.0,0.12735027,0.887054,0.23533851,0.25
-3.254171,14980.0,0.1226818,7490.0,748,1.0,0.12735802,0.8870718,0.23531926,0.3
-3.8618684,15000.0,0.12269903,7500.0,749,1.0,0.12736541,0.88707477,0.23530596,0.15
-3.070634,15020.0,0.12267829,7510.0,750,0.8,0.12735678,0.88708377,0.23528996,0.15
-1.8455613,15040.0,0.122682,7520.0,751,1.0,0.12738861,0.8871034,0.23530129,0.3
-3.0610752,15060.0,0.1226464,7530.0,752,0.9,0.12736802,0.8871189,0.23530571,0.45
-3.1500006,15080.0,0.12262443,7540.0,753,0.6,0.12735528,0.8871177,0.23529108,0.15
-2.208015,15100.0,0.122623585,7550.0,754,1.0,0.12734984,0.88711196,0.23528312,0.1
-2.1636178,15120.0,0.122600116,7560.0,755,0.9,0.12732755,0.88714075,0.23526804,0.45
-2.7756639,15140.0,0.12261871,7570.0,756,1.0,0.12733813,0.88709164,0.23523305,0.3
-3.441604,15160.0,0.1226122,7580.0,757,1.0,0.12734757,0.88711095,0.23521905,0.15
-3.5461202,15180.0,0.12259553,7590.0,758,0.8,0.12732917,0.8871154,0.2351975,0.15
-3.5893083,15200.0,0.12255604,7600.0,759,0.9,0.12730213,0.887139,0.23520075,0.25
-2.9070013,15220.0,0.122524776,7610.0,760,0.8,0.12728179,0.88716406,0.23519133,0.3
-3.4219024,15240.0,0.12252082,7620.0,761,0.9,0.12726372,0.8871468,0.23516119,0.3
-3.155373,15260.0,0.122488536,7630.0,762,1.0,0.12724535,0.8871546,0.23514318,0.35
-1.937907,15280.0,0.12252549,7640.0,763,0.9,0.12726985,0.88715434,0.235121,0.15
-2.471849,15300.0,0.12254691,7650.0,764,0.8,0.1273139,0.8871553,0.23511957,0.05
-3.0372071,15320.0,0.12253716,7660.0,765,1.0,0.12728956,0.8871527,0.23510183,0.45
-1.9229752,15340.0,0.1225419,7670.0,766,1.0,0.12726785,0.887155,0.23508506,0.1
-2.4152548,15360.0,0.12252558,7680.0,767,1.0,0.12724867,0.8871835,0.23508461,0.35
-2.4364014,15380.0,0.12255535,7690.0,768,1.0,0.12724486,0.887193,0.23504621,0.15
-5.2057014,15400.0,0.122537814,7700.0,769,0.9,0.12724029,0.8872072,0.2350254,0.05
-4.8810105,15420.0,0.12255371,7710.0,770,0.9,0.1272766,0.8872154,0.2350032,0.2
-3.952417,15440.0,0.12252119,7720.0,771,0.8,0.12724929,0.88723093,0.23498613,0.15
-4.0782394,15460.0,0.122503586,7730.0,772,1.0,0.12724663,0.8872361,0.23496276,0.2
-2.1112707,15480.0,0.122496665,7740.0,773,1.0,0.12724805,0.88723755,0.23494774,0.2
-2.7930524,15500.0,0.122494936,7750.0,774,0.9,0.1272205,0.8872412,0.23491694,0.1
-2.3451564,15520.0,0.12248319,7760.0,775,1.0,0.12723342,0.887242,0.23489958,0.35
-3.8067412,15540.0,0.122480385,7770.0,776,0.9,0.12725867,0.8872428,0.23488075,0.15
-2.2706132,15560.0,0.12248375,7780.0,777,0.9,0.12725429,0.887249,0.23486242,0.1
-2.1339035,15580.0,0.122511044,7790.0,778,0.8,0.12725206,0.8872487,0.23485485,0.2
-1.8488299,15600.0,0.122509144,7800.0,779,1.0,0.1272363,0.88723177,0.23483269,0.3
-4.121711,15620.0,0.12249053,7810.0,780,0.9,0.12721199,0.88724226,0.23481922,0.15
-2.0881588,15640.0,0.12246732,7820.0,781,1.0,0.1271878,0.8872407,0.23479666,0.4
-1.828941,15660.0,0.12245367,7830.0,782,0.9,0.1271529,0.887261,0.23477624,0.3
-2.4538279,15680.0,0.12243836,7840.0,783,0.7,0.12714793,0.88728136,0.23476739,0.25
-2.8514125,15700.0,0.12244517,7850.0,784,0.9,0.1271481,0.88730735,0.23475982,0.15
-3.7670846,15720.0,0.122439474,7860.0,785,0.9,0.12714441,0.88730305,0.23474038,0.2
-2.218467,15740.0,0.12243515,7870.0,786,1.0,0.12712575,0.88731116,0.23472229,0.35
-3.773156,15760.0,0.122437924,7880.0,787,0.9,0.12715273,0.8873237,0.23470621,0.25
-3.949144,15780.0,0.12242181,7890.0,788,0.7,0.12714815,0.8873308,0.23469222,0.25
-2.5042205,15800.0,0.122404136,7900.0,789,1.0,0.12716325,0.8873313,0.23468094,0.2
-2.4599543,15820.0,0.122373104,7910.0,790,0.9,0.12714677,0.8873491,0.23466457,0.25
-5.0515656,15840.0,0.122389,7920.0,791,0.8,0.12716712,0.8873468,0.23463994,0.15
-5.590056,15860.0,0.122379445,7930.0,792,0.9,0.12716652,0.88733953,0.2346136,0.35
-1.439992,15880.0,0.122381076,7940.0,793,1.0,0.12714456,0.8873489,0.23459926,0.4
-3.3525436,15900.0,0.122387886,7950.0,794,0.9,0.12713532,0.88735193,0.23458816,0.15
-2.265449,15920.0,0.12238539,7960.0,795,1.0,0.12711467,0.88736326,0.23457627,0.1
-1.7667824,15940.0,0.12236654,7970.0,796,0.9,0.12711275,0.8873723,0.23455574,0.1
-2.19284,15960.0,0.12235267,7980.0,797,1.0,0.12708046,0.887369,0.2345213,0.25
-2.1989472,15980.0,0.122341834,7990.0,798,0.9,0.12705173,0.8873694,0.23451303,0.2
-2.067268,16000.0,0.12234554,8000.0,799,1.0,0.12706418,0.88736576,0.23448294,0.15
-5.4555883,16020.0,0.12234607,8010.0,800,0.9,0.12706488,0.88737386,0.23445676,0.3
-2.7577496,16040.0,0.122352675,8020.0,801,1.0,0.12710787,0.88739866,0.23446254,0.2
-2.5430264,16060.0,0.12233138,8030.0,802,0.7,0.12708913,0.88740844,0.23443618,0.25
-2.4276946,16080.0,0.12230802,8040.0,803,0.9,0.12706159,0.88739824,0.23440976,0.35
-2.465797,16100.0,0.12228696,8050.0,804,0.9,0.12704134,0.88738734,0.23438945,0.15
-6.6884527,16120.0,0.12227672,8060.0,805,0.7,0.127046,0.8874065,0.23436846,0.4
-5.5452766,16140.0,0.12227892,8070.0,806,0.7,0.1270663,0.88740426,0.23436423,0.35
-2.0198448,16160.0,0.12225491,8080.0,807,0.9,0.12704809,0.8873977,0.23434284,0.4
-2.571409,16180.0,0.12223194,8090.0,808,1.0,0.12704389,0.8874257,0.23431316,0.25
-2.2955194,16200.0,0.12222146,8100.0,809,1.0,0.12704165,0.88742995,0.2342948,0.25
-4.2912693,16220.0,0.12226717,8110.0,810,0.9,0.1270373,0.8874169,0.2342724,0.1
-2.9952548,16240.0,0.122271225,8120.0,811,0.9,0.12707858,0.8874242,0.23425613,0.2
-3.9144993,16260.0,0.12224971,8130.0,812,0.8,0.12704979,0.8874447,0.23424481,0.3
-2.9342794,16280.0,0.12222555,8140.0,813,0.9,0.127039,0.88743806,0.23423524,0.2
-3.7420678,16300.0,0.122217834,8150.0,814,0.9,0.12701426,0.8874342,0.23422065,0.25
-2.6384022,16320.0,0.122221574,8160.0,815,1.0,0.12701915,0.88742095,0.23419777,0.35
-3.414631,16340.0,0.12218562,8170.0,816,1.0,0.12699707,0.88741964,0.23418304,0.25
-2.2639585,16360.0,0.1221833,8180.0,817,1.0,0.12698343,0.8874226,0.23416823,0.5
-2.91052,16380.0,0.122195885,8190.0,818,1.0,0.12699156,0.8874323,0.23415619,0.1
-3.4302368,16400.0,0.12216652,8200.0,819,0.9,0.12697251,0.8874418,0.23414417,0.2
-2.1763349,16420.0,0.12217737,8210.0,820,1.0,0.12696795,0.8874281,0.23411848,0.15
-2.2185018,16440.0,0.12219975,8220.0,821,1.0,0.12699777,0.88743424,0.234119,0.1
-2.4812338,16460.0,0.12216455,8230.0,822,1.0,0.1269788,0.88744026,0.23410858,0.35
-2.9743829,16480.0,0.1221354,8240.0,823,0.9,0.1269504,0.88744277,0.2340971,0.3
-1.651819,16500.0,0.12212221,8250.0,824,0.9,0.12694618,0.88744074,0.23408288,0.35
-2.1898189,16520.0,0.12210625,8260.0,825,0.9,0.12693307,0.8874311,0.23406912,0.15
-3.606854,16540.0,0.122085616,8270.0,826,0.7,0.12690823,0.88743633,0.23405273,0.15
-1.5367633,16560.0,0.122067526,8280.0,827,0.9,0.12690984,0.88743645,0.23404984,0.2
