stats_g/mean,stats_o/std,epoch,stats_o/mean,stats_g/std,test/episode,train/episode,test/mean_Q,test/success_rate,train/success_rate
0.8555377,0.07013771,559,0.20380554,0.11330855,5600.0,11200.0,-43.97429,0.0,0.0
0.85554075,0.070120886,560,0.20380557,0.113288455,5610.0,11220.0,-43.36704,0.0,0.0
0.85552454,0.0700958,561,0.20380019,0.11327841,5620.0,11240.0,-39.560307,0.0,0.0
0.85553384,0.070068225,562,0.20380224,0.11327029,5630.0,11260.0,-40.34078,0.0,0.0
0.85553557,0.070037946,563,0.20380244,0.11325576,5640.0,11280.0,-43.21938,0.0,0.0
0.8555495,0.07000447,564,0.20380369,0.113247074,5650.0,11300.0,-44.38514,0.0,0.0
0.8555277,0.069968216,565,0.2037991,0.11322928,5660.0,11320.0,-43.53323,0.0,0.0
0.85550684,0.06993626,566,0.20379081,0.113220274,5670.0,11340.0,-43.82435,0.0,0.0
0.8554999,0.069922164,567,0.20379072,0.11324821,5680.0,11360.0,-45.28119,0.0,0.0
0.85549027,0.06989437,568,0.20378906,0.1132342,5690.0,11380.0,-45.716743,0.0,0.0
0.85549575,0.06987996,569,0.20379385,0.11322001,5700.0,11400.0,-44.111256,0.0,0.0
0.85550714,0.06984942,570,0.20379727,0.113211334,5710.0,11420.0,-45.97744,0.0,0.0
0.8555157,0.06981484,571,0.20379844,0.11319188,5720.0,11440.0,-43.576355,0.0,0.0
0.8555455,0.06979378,572,0.20380226,0.11318614,5730.0,11460.0,-42.660225,0.0,0.0
0.8555415,0.0698075,573,0.2038071,0.11321694,5740.0,11480.0,-46.793194,0.0,0.0
0.8555539,0.069783784,574,0.20380837,0.11319786,5750.0,11500.0,-44.25901,0.0,0.0
0.855552,0.06976741,575,0.20380776,0.113187246,5760.0,11520.0,-39.88931,0.0,0.0
0.8555642,0.069787204,576,0.20381492,0.11318231,5770.0,11540.0,-42.630077,0.0,0.0
0.85557675,0.06976443,577,0.20381431,0.113182604,5780.0,11560.0,-39.60064,0.0,0.0
0.8555798,0.069742225,578,0.20381267,0.11317309,5790.0,11580.0,-40.65406,0.0,0.0
0.855591,0.06973719,579,0.2038181,0.11315328,5800.0,11600.0,-42.138653,0.0,0.0
0.85559034,0.06970492,580,0.2038148,0.11315254,5810.0,11620.0,-40.602547,0.0,0.0
0.8555835,0.06967198,581,0.2038141,0.113151394,5820.0,11640.0,-41.748466,0.0,0.0
0.8556066,0.06964074,582,0.20381762,0.11313962,5830.0,11660.0,-46.310448,0.0,0.0
0.85561115,0.06963174,583,0.20382051,0.11312449,5840.0,11680.0,-42.915302,0.0,0.0
0.8556135,0.06963666,584,0.20382316,0.113142736,5850.0,11700.0,-39.848507,0.0,0.0
0.8556102,0.0696058,585,0.20382228,0.11313983,5860.0,11720.0,-43.5568,0.0,0.0
0.8555998,0.06958749,586,0.20381756,0.11312214,5870.0,11740.0,-40.222046,0.0,0.0
0.8555998,0.06958518,587,0.20382157,0.11311462,5880.0,11760.0,-43.853527,0.0,0.0
0.85561174,0.069562465,588,0.20382302,0.113103695,5890.0,11780.0,-46.645393,0.0,0.0
0.8556261,0.06954199,589,0.2038286,0.11310334,5900.0,11800.0,-47.704777,0.0,0.0
0.855622,0.0695184,590,0.2038263,0.11309883,5910.0,11820.0,-42.643883,0.0,0.0
0.8556385,0.069544256,591,0.2038342,0.11309078,5920.0,11840.0,-45.219063,0.0,0.0
0.85561436,0.06952058,592,0.20382652,0.11306556,5930.0,11860.0,-42.36731,0.0,0.0
0.85561734,0.06950318,593,0.2038311,0.11304661,5940.0,11880.0,-44.714016,0.0,0.0
0.8556332,0.06947378,594,0.20383433,0.11303268,5950.0,11900.0,-39.13215,0.0,0.0
0.85561246,0.069465116,595,0.20382774,0.11302187,5960.0,11920.0,-42.371834,0.0,0.0
0.8556302,0.069454625,596,0.20383039,0.113008164,5970.0,11940.0,-44.255577,0.0,0.0
0.8556139,0.06943506,597,0.20382485,0.112986095,5980.0,11960.0,-42.291737,0.0,0.0
0.85561943,0.06941533,598,0.20382541,0.112992086,5990.0,11980.0,-40.979652,0.0,0.0
0.8555944,0.06938314,599,0.20381708,0.11298219,6000.0,12000.0,-47.3413,0.0,0.0
0.8555839,0.069347665,600,0.20381272,0.112972595,6010.0,12020.0,-43.620396,0.0,0.0
0.8555801,0.06931233,601,0.2038134,0.11295628,6020.0,12040.0,-46.67043,0.0,0.0
0.8555849,0.06927498,602,0.20381321,0.11293918,6030.0,12060.0,-40.962494,0.0,0.0
0.85558945,0.06923826,603,0.2038149,0.11292737,6040.0,12080.0,-44.541115,0.0,0.0
0.8555982,0.06920347,604,0.203818,0.11291324,6050.0,12100.0,-43.352768,0.0,0.0
0.8555928,0.06917195,605,0.2038135,0.11290573,6060.0,12120.0,-45.320213,0.0,0.0
0.85559696,0.06913779,606,0.20381443,0.11290014,6070.0,12140.0,-41.337837,0.0,0.0
0.85559434,0.06910406,607,0.20381445,0.11288649,6080.0,12160.0,-43.583443,0.0,0.0
0.85557836,0.06907101,608,0.20380946,0.11286738,6090.0,12180.0,-47.44918,0.0,0.0
0.85558325,0.0690386,609,0.20381193,0.112864055,6100.0,12200.0,-48.88012,0.0,0.0
0.85560775,0.06900861,610,0.20382191,0.11284896,6110.0,12220.0,-49.01977,0.0,0.0
0.85560495,0.068974316,611,0.20382024,0.11284157,6120.0,12240.0,-47.16897,0.0,0.0
0.85558534,0.06893894,612,0.20381242,0.11282376,6130.0,12260.0,-46.490852,0.0,0.0
0.85556173,0.06890493,613,0.20380628,0.11281177,6140.0,12280.0,-47.809982,0.0,0.0
0.8555801,0.06886911,614,0.20380944,0.11280206,6150.0,12300.0,-48.488853,0.0,0.0
0.8555992,0.068836674,615,0.20381458,0.11279625,6160.0,12320.0,-46.02895,0.0,0.0
0.8555911,0.06880341,616,0.2038134,0.11278981,6170.0,12340.0,-48.343193,0.0,0.0
0.8555908,0.06879494,617,0.20381455,0.11277735,6180.0,12360.0,-46.251198,0.0,0.0
0.85561186,0.068782955,618,0.20382231,0.1127794,6190.0,12380.0,-46.86331,0.0,0.0
0.8556172,0.068753906,619,0.20382345,0.11276997,6200.0,12400.0,-49.07302,0.0,0.0
0.85561675,0.06872457,620,0.2038177,0.11277189,6210.0,12420.0,-49.037266,0.0,0.0
0.8556221,0.06869772,621,0.20381756,0.11276623,6220.0,12440.0,-48.02595,0.0,0.0
0.85560894,0.06866742,622,0.20381398,0.11275608,6230.0,12460.0,-47.9495,0.0,0.0
0.8555898,0.068633184,623,0.20380914,0.11273602,6240.0,12480.0,-49.27099,0.0,0.0
0.8555873,0.068600155,624,0.20380796,0.11273114,6250.0,12500.0,-46.977016,0.0,0.0
0.85555834,0.068565756,625,0.20380042,0.112718664,6260.0,12520.0,-47.411995,0.0,0.0
0.8555603,0.06862612,626,0.20381269,0.112715386,6270.0,12540.0,-47.975304,0.0,0.0
0.8555419,0.06859996,627,0.20380442,0.112706624,6280.0,12560.0,-45.553272,0.0,0.0
0.85553247,0.06858135,628,0.20380095,0.11269802,6290.0,12580.0,-47.875816,0.0,0.0
0.85551137,0.06855593,629,0.20379889,0.11268314,6300.0,12600.0,-46.8196,0.0,0.0
0.855529,0.06853077,630,0.20380366,0.11267536,6310.0,12620.0,-49.383385,0.0,0.0
0.8555148,0.06850258,631,0.20380093,0.11265918,6320.0,12640.0,-47.6894,0.0,0.0
0.8555079,0.06847026,632,0.20379685,0.11264501,6330.0,12660.0,-48.44422,0.0,0.0
0.8555073,0.06843968,633,0.20379688,0.11263158,6340.0,12680.0,-47.918713,0.0,0.0
0.8555133,0.068414696,634,0.20379952,0.11262471,6350.0,12700.0,-48.23017,0.0,0.0
0.8555134,0.06838418,635,0.20380028,0.11260969,6360.0,12720.0,-49.479576,0.0,0.0
0.85553867,0.06835208,636,0.20380503,0.11261105,6370.0,12740.0,-45.890984,0.0,0.0
0.85551816,0.06833101,637,0.20379868,0.11260172,6380.0,12760.0,-48.99857,0.0,0.0
0.8554998,0.06829939,638,0.20379357,0.11259737,6390.0,12780.0,-46.829327,0.0,0.0
0.8554938,0.06828618,639,0.20379443,0.11259198,6400.0,12800.0,-46.0736,0.0,0.0
0.8555129,0.0682569,640,0.20380197,0.112581156,6410.0,12820.0,-47.41372,0.0,0.0
0.85552233,0.06823828,641,0.20380822,0.1126681,6420.0,12840.0,-45.597374,0.0,0.0
0.8555026,0.06823088,642,0.20379972,0.112659395,6430.0,12860.0,-48.93792,0.0,0.0
0.8554891,0.06820998,643,0.20380186,0.112653755,6440.0,12880.0,-45.340675,0.0,0.0
0.85546994,0.06829826,644,0.20379347,0.11271217,6450.0,12900.0,-49.078693,0.0,0.0
0.8554798,0.06829477,645,0.20378536,0.11270269,6460.0,12920.0,-46.401146,0.0,0.0
0.85548,0.0682672,646,0.20378101,0.11269889,6470.0,12940.0,-47.390083,0.0,0.0
0.85548186,0.068250194,647,0.20378122,0.1126915,6480.0,12960.0,-49.01011,0.0,0.0
0.855483,0.06824747,648,0.2037844,0.112701334,6490.0,12980.0,-49.228035,0.0,0.0
0.85550004,0.06821352,649,0.20378786,0.112688325,6500.0,13000.0,-49.42448,0.0,0.0
0.8554738,0.06822572,650,0.20379135,0.112720095,6510.0,13020.0,-49.252094,0.0,0.0
0.8554599,0.06819484,651,0.20378883,0.11270195,6520.0,13040.0,-49.24125,0.0,0.0
0.85546327,0.06816572,652,0.20378867,0.11269679,6530.0,13060.0,-48.843426,0.0,0.0
0.8554724,0.06816023,653,0.2037933,0.11270749,6540.0,13080.0,-49.09259,0.0,0.0
0.8554597,0.06815437,654,0.20379192,0.112710096,6550.0,13100.0,-48.877556,0.0,0.0
0.8554788,0.06812792,655,0.20379783,0.11270661,6560.0,13120.0,-46.164825,0.0,0.0
0.8554681,0.068106174,656,0.20379038,0.11271542,6570.0,13140.0,-45.6153,0.0,0.0
0.85547537,0.06807424,657,0.20379195,0.112707675,6580.0,13160.0,-48.887505,0.0,0.0
0.85547346,0.06804201,658,0.2037898,0.11269433,6590.0,13180.0,-49.533005,0.0,0.0
0.85545284,0.068031766,659,0.20378275,0.11269227,6600.0,13200.0,-48.928383,0.0,0.0
0.85546184,0.068004176,660,0.20378274,0.11269375,6610.0,13220.0,-48.582947,0.0,0.0
0.85547376,0.06797777,661,0.20378384,0.112689085,6620.0,13240.0,-49.41366,0.0,0.0
0.8554564,0.067950696,662,0.20377839,0.11268618,6630.0,13260.0,-49.057014,0.0,0.0
0.85544175,0.06792752,663,0.20377636,0.11272059,6640.0,13280.0,-48.128468,0.0,0.0
0.85545206,0.06790083,664,0.20377907,0.112707056,6650.0,13300.0,-48.83528,0.0,0.0
0.85546523,0.06787095,665,0.20378223,0.11269275,6660.0,13320.0,-49.090317,0.0,0.0
0.8554668,0.06785053,666,0.20377606,0.11269491,6670.0,13340.0,-49.230778,0.0,0.0
0.85548,0.06782175,667,0.2037792,0.11269774,6680.0,13360.0,-49.55632,0.0,0.0
0.8555033,0.067793086,668,0.20378572,0.11269391,6690.0,13380.0,-46.85622,0.0,0.0
0.8555196,0.06776255,669,0.20378916,0.11268857,6700.0,13400.0,-49.70823,0.0,0.0
0.8555205,0.06772935,670,0.20378885,0.11267102,6710.0,13420.0,-49.47641,0.0,0.0
0.8555384,0.06771421,671,0.20379283,0.112670235,6720.0,13440.0,-48.668465,0.0,0.0
0.8555176,0.06768508,672,0.20378421,0.11266001,6730.0,13460.0,-49.687386,0.0,0.0
0.8555452,0.06766991,673,0.20379205,0.11265176,6740.0,13480.0,-48.64278,0.0,0.0
0.8555483,0.06764212,674,0.20379007,0.11265328,6750.0,13500.0,-49.320198,0.0,0.0
0.8555723,0.067638844,675,0.20379442,0.11265124,6760.0,13520.0,-49.068813,0.0,0.0
0.85558647,0.06768037,676,0.20380755,0.11263313,6770.0,13540.0,-49.257748,0.0,0.0
0.85557175,0.06766763,677,0.20379852,0.11262176,6780.0,13560.0,-48.734123,0.0,0.0
0.8555731,0.06764377,678,0.20379977,0.11261562,6790.0,13580.0,-49.21845,0.0,0.0
0.855566,0.06762766,679,0.20380035,0.11260647,6800.0,13600.0,-49.620117,0.0,0.0
0.8555737,0.067607224,680,0.20380491,0.11260554,6810.0,13620.0,-46.59779,0.0,0.0
0.85557693,0.06758046,681,0.20380381,0.1126019,6820.0,13640.0,-47.31353,0.0,0.0
0.8555689,0.06756339,682,0.20379926,0.112585366,6830.0,13660.0,-49.79138,0.0,0.0
0.8555848,0.06754947,683,0.20379831,0.11256981,6840.0,13680.0,-49.55207,0.0,0.0
0.8556011,0.06752858,684,0.20380276,0.112564765,6850.0,13700.0,-45.514954,0.0,0.0
0.85559016,0.067503825,685,0.20380034,0.1125539,6860.0,13720.0,-49.125713,0.0,0.0
0.85559064,0.06747718,686,0.20380117,0.11254165,6870.0,13740.0,-46.750053,0.0,0.0
0.8555786,0.06752163,687,0.20379592,0.112579405,6880.0,13760.0,-49.501175,0.0,0.0
0.85557437,0.067491725,688,0.20379269,0.11257148,6890.0,13780.0,-47.711483,0.0,0.0
0.85556173,0.06746718,689,0.20379134,0.11256986,6900.0,13800.0,-48.113964,0.0,0.0
0.85557365,0.067449376,690,0.20379378,0.11256652,6910.0,13820.0,-48.938,0.0,0.0
0.8555865,0.06742403,691,0.20380007,0.11254818,6920.0,13840.0,-49.30445,0.0,0.0
0.8555696,0.06744725,692,0.20379777,0.11256069,6930.0,13860.0,-45.458305,0.0,0.0
0.8556041,0.067418605,693,0.20380606,0.11255757,6940.0,13880.0,-44.37812,0.0,0.0
0.85559636,0.06740656,694,0.2038086,0.11254668,6950.0,13900.0,-49.425297,0.0,0.0
0.855594,0.06740153,695,0.20381151,0.112542786,6960.0,13920.0,-44.714222,0.0,0.0
0.85559654,0.06738286,696,0.20381367,0.11253297,6970.0,13940.0,-48.073032,0.0,0.0
0.85562867,0.06735572,697,0.20382059,0.11252669,6980.0,13960.0,-48.557304,0.0,0.0
0.85564023,0.06733147,698,0.2038229,0.11251899,6990.0,13980.0,-49.51069,0.0,0.0
0.8556347,0.06730429,699,0.20382123,0.11251124,7000.0,14000.0,-46.39104,0.0,0.0
0.85564464,0.0672835,700,0.2038208,0.112506926,7010.0,14020.0,-48.32753,0.0,0.0
0.8556316,0.06728835,701,0.20382139,0.112531655,7020.0,14040.0,-49.45285,0.0,0.0
0.85562116,0.06727225,702,0.20381619,0.11252406,7030.0,14060.0,-49.52384,0.0,0.0
0.85560584,0.06724729,703,0.20381226,0.11251066,7040.0,14080.0,-48.817852,0.0,0.0
0.85560846,0.0672201,704,0.20381245,0.11249963,7050.0,14100.0,-48.879833,0.0,0.0
0.85562533,0.06721242,705,0.203821,0.112484254,7060.0,14120.0,-47.79145,0.0,0.0
0.8556307,0.06719711,706,0.20382239,0.112458915,7070.0,14140.0,-45.82442,0.0,0.0
0.8556455,0.06716949,707,0.20382422,0.11245092,7080.0,14160.0,-47.714897,0.0,0.0
0.85564727,0.06714456,708,0.20382412,0.112441204,7090.0,14180.0,-49.843243,0.0,0.0
0.85565835,0.067140155,709,0.20382528,0.11244869,7100.0,14200.0,-49.15823,0.0,0.0
0.8556755,0.067111775,710,0.20383051,0.112440385,7110.0,14220.0,-44.720253,0.0,0.0
0.85570765,0.06708303,711,0.2038401,0.11242957,7120.0,14240.0,-49.205303,0.0,0.0
0.85571,0.067065574,712,0.20384306,0.1124219,7130.0,14260.0,-48.281975,0.0,0.0
0.85570884,0.06703861,713,0.20384207,0.11241082,7140.0,14280.0,-48.597878,0.0,0.0
0.8557113,0.067037314,714,0.20384437,0.112410314,7150.0,14300.0,-47.77012,0.0,0.0
0.8557251,0.0670097,715,0.20384784,0.11239477,7160.0,14320.0,-48.391,0.0,0.0
0.855694,0.06699992,716,0.20383267,0.11238354,7170.0,14340.0,-49.347385,0.0,0.0
0.8557108,0.066971004,717,0.2038365,0.11237892,7180.0,14360.0,-48.108818,0.0,0.0
0.85571975,0.06694681,718,0.20383738,0.112383425,7190.0,14380.0,-48.79085,0.0,0.0
0.85571295,0.06692119,719,0.20383543,0.11237639,7200.0,14400.0,-44.464237,0.0,0.0
0.8557186,0.0668949,720,0.20383662,0.11236924,7210.0,14420.0,-48.607628,0.0,0.0
0.8557089,0.06687174,721,0.20383152,0.112362005,7220.0,14440.0,-47.412666,0.0,0.0
0.8557029,0.06685672,722,0.20383386,0.11235168,7230.0,14460.0,-47.86814,0.0,0.0
0.85572433,0.066842705,723,0.20383696,0.112352796,7240.0,14480.0,-46.274803,0.0,0.0
0.8557194,0.06681687,724,0.20383663,0.11234411,7250.0,14500.0,-44.05902,0.0,0.0
0.8557319,0.06681513,725,0.20383385,0.112337776,7260.0,14520.0,-45.198273,0.0,0.0
0.855736,0.06682063,726,0.20383757,0.112333715,7270.0,14540.0,-47.228622,0.0,0.0
0.8557196,0.06682343,727,0.20383547,0.112323165,7280.0,14560.0,-47.46995,0.0,0.0
0.8557249,0.06679486,728,0.20383677,0.11231316,7290.0,14580.0,-47.50231,0.0,0.0
0.8557194,0.06676769,729,0.20383528,0.11230049,7300.0,14600.0,-49.008507,0.0,0.0
0.8557151,0.066740364,730,0.20383419,0.112294436,7310.0,14620.0,-49.129536,0.0,0.0
0.8557114,0.066713475,731,0.20383245,0.11228076,7320.0,14640.0,-46.739815,0.0,0.0
0.855725,0.066689774,732,0.20383461,0.112283766,7330.0,14660.0,-46.992363,0.0,0.0
0.85572034,0.06666902,733,0.20383753,0.11226747,7340.0,14680.0,-48.18022,0.0,0.0
0.85570407,0.06664134,734,0.2038331,0.1122542,7350.0,14700.0,-48.04848,0.0,0.0
0.8557016,0.06661372,735,0.20383126,0.11224714,7360.0,14720.0,-49.464485,0.0,0.0
0.855704,0.06658711,736,0.20382975,0.112246186,7370.0,14740.0,-47.45567,0.0,0.0
0.85569304,0.066560835,737,0.20382538,0.112236686,7380.0,14760.0,-47.782646,0.0,0.0
0.8556722,0.06655646,738,0.20381396,0.11222452,7390.0,14780.0,-49.545433,0.0,0.0
0.85565597,0.06652833,739,0.20380887,0.11221524,7400.0,14800.0,-48.517147,0.0,0.0
0.8556499,0.06652286,740,0.20380485,0.11220956,7410.0,14820.0,-47.601814,0.0,0.0
0.85566646,0.06650113,741,0.20380653,0.11223113,7420.0,14840.0,-49.22078,0.0,0.0
0.8556793,0.066483304,742,0.20381075,0.11223454,7430.0,14860.0,-49.4393,0.0,0.0
0.85566777,0.06647418,743,0.20380531,0.11224989,7440.0,14880.0,-47.011154,0.0,0.0
0.8556624,0.06644764,744,0.20380306,0.112242304,7450.0,14900.0,-48.988716,0.0,0.0
0.85566276,0.06642937,745,0.20380081,0.11223164,7460.0,14920.0,-49.730484,0.0,0.0
0.8556836,0.06640795,746,0.20381013,0.11222098,7470.0,14940.0,-46.64812,0.0,0.0
0.8556812,0.066382036,747,0.20380837,0.11220887,7480.0,14960.0,-47.84121,0.0,0.0
0.85567266,0.066356525,748,0.20380504,0.11219684,7490.0,14980.0,-48.315407,0.0,0.0
0.85566884,0.06633267,749,0.20380263,0.11219147,7500.0,15000.0,-48.827057,0.0,0.0
0.85566443,0.06631081,750,0.20379864,0.11218971,7510.0,15020.0,-49.12631,0.0,0.0
0.8556722,0.06628598,751,0.20379823,0.112193204,7520.0,15040.0,-47.649406,0.0,0.0
0.8556878,0.06626224,752,0.20380244,0.11218456,7530.0,15060.0,-47.71322,0.0,0.0
0.8556929,0.06624083,753,0.2038045,0.11218647,7540.0,15080.0,-48.308163,0.0,0.0
0.85569113,0.06621661,754,0.20380428,0.11217784,7550.0,15100.0,-48.571003,0.0,0.0
0.85570407,0.06620082,755,0.20380789,0.112169765,7560.0,15120.0,-49.549873,0.0,0.0
0.8557009,0.06617878,756,0.2038087,0.11214908,7570.0,15140.0,-45.235893,0.0,0.0
0.8557234,0.06615354,757,0.20381396,0.11214721,7580.0,15160.0,-46.163033,0.0,0.0
0.85573006,0.06614742,758,0.20381261,0.11214455,7590.0,15180.0,-45.675694,0.0,0.0
0.8557252,0.06618822,759,0.20381054,0.11218789,7600.0,15200.0,-47.41992,0.0,0.0
0.85572267,0.06622162,760,0.2038088,0.11219009,7610.0,15220.0,-48.837933,0.0,0.0
0.8557133,0.066208206,761,0.20380867,0.11217564,7620.0,15240.0,-47.185677,0.0,0.0
0.85572463,0.06618831,762,0.20381281,0.11217093,7630.0,15260.0,-45.856995,0.0,0.0
0.8557449,0.06616374,763,0.20381889,0.11215893,7640.0,15280.0,-47.749218,0.0,0.0
0.85575384,0.06614057,764,0.20382145,0.112155624,7650.0,15300.0,-39.572914,0.0,0.0
0.85573983,0.06612154,765,0.20381731,0.1121448,7660.0,15320.0,-48.953644,0.0,0.0
0.8557501,0.066117175,766,0.20382309,0.11214667,7670.0,15340.0,-44.677925,0.0,0.0
0.85575366,0.066093475,767,0.20382214,0.11214626,7680.0,15360.0,-44.72623,0.0,0.0
0.8557798,0.06607046,768,0.20382875,0.112138264,7690.0,15380.0,-40.49508,0.0,0.0
0.8557963,0.06607302,769,0.20383584,0.11213481,7700.0,15400.0,-45.09684,0.0,0.0
0.8557868,0.066069484,770,0.20382708,0.1121381,7710.0,15420.0,-46.25221,0.0,0.0
0.8558052,0.06606476,771,0.20383419,0.11212954,7720.0,15440.0,-45.269917,0.0,0.0
0.85578996,0.06604506,772,0.20383105,0.11212484,7730.0,15460.0,-46.260674,0.0,0.0
0.8557947,0.06602482,773,0.20383339,0.11211878,7740.0,15480.0,-46.19998,0.0,0.0
0.85578555,0.06600627,774,0.20383012,0.112109445,7750.0,15500.0,-46.999107,0.0,0.0
0.85579246,0.06598872,775,0.2038328,0.112109594,7760.0,15520.0,-47.096466,0.0,0.0
0.85578054,0.06597085,776,0.203831,0.11210281,7770.0,15540.0,-46.895382,0.0,0.0
0.8557777,0.06595332,777,0.20383349,0.11209348,7780.0,15560.0,-44.63106,0.0,0.0
0.85577846,0.065929785,778,0.20383339,0.11208927,7790.0,15580.0,-44.573215,0.0,0.0
0.85578394,0.065906666,779,0.20383608,0.11208242,7800.0,15600.0,-46.150204,0.0,0.0
0.85576993,0.06588353,780,0.20383221,0.112070836,7810.0,15620.0,-44.596184,0.0,0.0
0.8557749,0.06586624,781,0.20383312,0.1120938,7820.0,15640.0,-44.56114,0.0,0.0
0.855779,0.06584702,782,0.20383072,0.11208012,7830.0,15660.0,-44.95791,0.0,0.0
0.8558033,0.06595768,783,0.20383698,0.112114705,7840.0,15680.0,-49.155045,0.0,0.0
0.8557884,0.06594298,784,0.20383263,0.112112045,7850.0,15700.0,-46.866173,0.0,0.0
0.8557933,0.06592598,785,0.20383519,0.112104945,7860.0,15720.0,-48.218365,0.0,0.0
0.85579866,0.06590716,786,0.20383589,0.11210061,7870.0,15740.0,-48.83398,0.0,0.0
0.85580754,0.06589398,787,0.20384046,0.11213181,7880.0,15760.0,-46.753807,0.0,0.0
0.85581106,0.06586987,788,0.20384116,0.112124205,7890.0,15780.0,-45.675873,0.0,0.0
0.85582834,0.06585898,789,0.20384945,0.112119295,7900.0,15800.0,-49.138863,0.0,0.0
0.85583323,0.065835685,790,0.20385087,0.11211323,7910.0,15820.0,-45.658775,0.0,0.0
0.8558297,0.065822385,791,0.20385145,0.112106614,7920.0,15840.0,-49.295837,0.0,0.0
0.8558379,0.0658118,792,0.203854,0.11210009,7930.0,15860.0,-49.854904,0.0,0.0
0.8558304,0.06584921,793,0.20384684,0.11211019,7940.0,15880.0,-47.487934,0.0,0.0
0.85583097,0.065857045,794,0.20385122,0.11211937,7950.0,15900.0,-49.358925,0.0,0.0
0.85581034,0.065881655,795,0.20384495,0.11214294,7960.0,15920.0,-47.651684,0.0,0.0
0.85582304,0.06585671,796,0.20384736,0.11213552,7970.0,15940.0,-45.311634,0.1,0.0
0.8558212,0.06584643,797,0.20384699,0.11213682,7980.0,15960.0,-46.139885,0.0,0.0
0.8558011,0.06582737,798,0.20384175,0.11213518,7990.0,15980.0,-48.17167,0.0,0.0
0.8557922,0.06580688,799,0.2038403,0.11212269,8000.0,16000.0,-48.439323,0.0,0.0
0.85579175,0.0657854,800,0.20383999,0.11211386,8010.0,16020.0,-47.44683,0.0,0.0
0.85577387,0.0657794,801,0.20383638,0.11210499,8020.0,16040.0,-49.329586,0.0,0.0
0.8557784,0.06575749,802,0.20383814,0.11209571,8030.0,16060.0,-49.381664,0.0,0.0
0.8557601,0.06573561,803,0.20383407,0.1120858,8040.0,16080.0,-47.703506,0.0,0.0
0.8557556,0.06571232,804,0.20383467,0.11207966,8050.0,16100.0,-45.79728,0.0,0.0
0.8557647,0.06569047,805,0.20383503,0.112076856,8060.0,16120.0,-45.37684,0.0,0.0
0.8557674,0.0656676,806,0.2038364,0.112067886,8070.0,16140.0,-49.322315,0.0,0.0
0.85574895,0.06565657,807,0.2038337,0.112061225,8080.0,16160.0,-44.374306,0.0,0.0
0.85573727,0.06565826,808,0.20382743,0.1121125,8090.0,16180.0,-48.98693,0.0,0.0
0.8557293,0.06563617,809,0.20382501,0.11210693,8100.0,16200.0,-49.342407,0.0,0.0
0.85572034,0.065629594,810,0.20381738,0.112102784,8110.0,16220.0,-49.18828,0.0,0.0
0.85573345,0.06561648,811,0.20382424,0.112131156,8120.0,16240.0,-48.103493,0.0,0.0
0.855707,0.06559478,812,0.20381492,0.11211998,8130.0,16260.0,-48.294823,0.0,0.0
0.85569984,0.06557366,813,0.2038117,0.1121184,8140.0,16280.0,-48.454933,0.0,0.0
0.85569125,0.0655808,814,0.20381242,0.112110816,8150.0,16300.0,-48.426533,0.0,0.0
0.85567856,0.06556974,815,0.20380878,0.11210505,8160.0,16320.0,-47.93541,0.1,0.0
0.85569614,0.0655519,816,0.20381294,0.1121063,8170.0,16340.0,-48.171215,0.0,0.0
0.8557195,0.065530114,817,0.2038201,0.112101294,8180.0,16360.0,-46.195415,0.0,0.0
0.85573167,0.06551669,818,0.2038262,0.11209055,8190.0,16380.0,-48.428947,0.0,0.0
0.85575867,0.065493934,819,0.2038335,0.11209294,8200.0,16400.0,-48.663284,0.0,0.0
0.8557475,0.06548152,820,0.20383306,0.11208269,8210.0,16420.0,-46.713043,0.0,0.0
0.8557473,0.06546013,821,0.20383206,0.11208036,8220.0,16440.0,-49.084743,0.0,0.0
0.8557401,0.06543762,822,0.20383057,0.11206805,8230.0,16460.0,-43.864468,0.0,0.0
0.8557379,0.06541977,823,0.20383058,0.112062536,8240.0,16480.0,-44.97227,0.0,0.0
0.85571045,0.065424286,824,0.203823,0.11206218,8250.0,16500.0,-47.65103,0.0,0.0
0.85570115,0.065418586,825,0.20381963,0.112060875,8260.0,16520.0,-48.623215,0.0,0.0
0.85570186,0.06541392,826,0.20382136,0.11205136,8270.0,16540.0,-45.643864,0.0,0.0
0.8556983,0.06539085,827,0.20382111,0.11204559,8280.0,16560.0,-47.24905,0.0,0.0
0.8557069,0.06540568,828,0.20382366,0.112045415,8290.0,16580.0,-45.82834,0.0,0.0
0.8557229,0.06538623,829,0.20382732,0.11204959,8300.0,16600.0,-49.339405,0.0,0.0
0.85574096,0.065368496,830,0.20383188,0.11203507,8310.0,16620.0,-49.11741,0.0,0.0
0.85573417,0.065346524,831,0.20383106,0.11202481,8320.0,16640.0,-44.208656,0.0,0.0
0.8557361,0.065357774,832,0.20383516,0.112042665,8330.0,16660.0,-46.10549,0.0,0.0
0.8557415,0.065341875,833,0.20383753,0.11203597,8340.0,16680.0,-48.05044,0.0,0.0
0.8557274,0.06532033,834,0.20383531,0.11202059,8350.0,16700.0,-48.410896,0.0,0.0
0.8557337,0.06529694,835,0.2038351,0.112018175,8360.0,16720.0,-46.6986,0.0,0.0
0.8557463,0.06527799,836,0.20383762,0.11201424,8370.0,16740.0,-47.511456,0.0,0.0
0.85574394,0.06525722,837,0.20383452,0.11201618,8380.0,16760.0,-49.255608,0.0,0.0
