train/episode,test/mean_Q,stats_g/std,epoch,stats_g/mean,stats_o/std,test/episode,stats_o/mean,test/success_rate,train/success_rate
11220.0,-28.199347,0.5049701,560,0.8832739,0.26736698,5610.0,0.20933105,0.0,0.0
11240.0,-31.908405,0.50461715,561,0.8832412,0.26725113,5620.0,0.20935406,0.0,0.0
11260.0,-35.655155,0.5042292,562,0.8832355,0.26716086,5630.0,0.20938514,0.0,0.0
11280.0,-27.51207,0.50400776,563,0.8832464,0.26706588,5640.0,0.20935072,0.0,0.0
11300.0,-25.42398,0.50406975,564,0.8831637,0.2670554,5650.0,0.20928425,0.0,0.0
11320.0,-25.589542,0.50370145,565,0.88315934,0.26696014,5660.0,0.20924485,0.0,0.0
11340.0,-32.34793,0.50328946,566,0.883148,0.2668131,5670.0,0.20925318,0.0,0.0
11360.0,-35.927376,0.50293356,567,0.8831692,0.26671848,5680.0,0.20929097,0.0,0.0
11380.0,-36.632767,0.5025402,568,0.8831722,0.2666107,5690.0,0.20929076,0.0,0.0
11400.0,-34.323334,0.5021748,569,0.88313824,0.26652154,5700.0,0.2092585,0.0,0.0
11420.0,-35.55696,0.5018362,570,0.8831871,0.2664268,5710.0,0.20925125,0.0,0.0
11440.0,-33.436012,0.5014799,571,0.8831401,0.26632345,5720.0,0.20919548,0.0,0.0
11460.0,-32.639046,0.50109935,572,0.88312864,0.26619783,5730.0,0.2091717,0.0,0.0
11480.0,-32.699345,0.50072145,573,0.8831587,0.26608968,5740.0,0.20920244,0.0,0.0
11500.0,-27.729725,0.5007186,574,0.8831379,0.26609388,5750.0,0.20918643,0.0,0.0
11520.0,-27.887371,0.5003387,575,0.88312197,0.26599056,5760.0,0.20916133,0.0,0.0
11540.0,-27.890207,0.5007456,576,0.88299733,0.26601154,5770.0,0.20914568,0.0,0.0
11560.0,-38.893486,0.50035435,577,0.8830166,0.26585534,5780.0,0.20914596,0.0,0.0
11580.0,-32.07606,0.49995208,578,0.8830207,0.2656986,5790.0,0.20914151,0.0,0.0
11600.0,-36.22199,0.4995815,579,0.8829901,0.26558316,5800.0,0.2091418,0.0,0.0
11620.0,-36.745373,0.4992489,580,0.88302976,0.2654453,5810.0,0.20911716,0.0,0.0
11640.0,-37.411087,0.49889994,581,0.8829859,0.26532927,5820.0,0.20908582,0.0,0.0
11660.0,-36.57478,0.49851564,582,0.882991,0.26522103,5830.0,0.20909086,0.0,0.0
11680.0,-30.53399,0.4981184,583,0.8830097,0.2650814,5840.0,0.2090766,0.0,0.0
11700.0,-34.385124,0.4993206,584,0.88299155,0.2652773,5850.0,0.20910527,0.0,0.0
11720.0,-33.810978,0.4989592,585,0.8829716,0.26515424,5860.0,0.20914797,0.0,0.0
11740.0,-31.244495,0.49870458,586,0.8830352,0.26506883,5870.0,0.20914568,0.0,0.0
11760.0,-35.476837,0.4983286,587,0.883059,0.2649352,5880.0,0.20913851,0.0,0.0
11780.0,-34.670334,0.5020022,588,0.8834729,0.26546147,5890.0,0.20920485,0.0,0.0
11800.0,-34.343803,0.50168496,589,0.88350683,0.2653844,5900.0,0.20924017,0.0,0.0
11820.0,-42.372902,0.50135475,590,0.88351774,0.2652684,5910.0,0.20925803,0.0,0.0
11840.0,-37.495453,0.5010305,591,0.88354236,0.26518172,5920.0,0.20921685,0.0,0.0
11860.0,-32.0671,0.5008157,592,0.8835071,0.26511115,5930.0,0.2091785,0.0,0.0
11880.0,-36.370827,0.50060314,593,0.88354445,0.2650394,5940.0,0.209154,0.0,0.0
11900.0,-40.958885,0.50028086,594,0.8834805,0.2649376,5950.0,0.20913756,0.0,0.0
11920.0,-36.538677,0.50076634,595,0.88356805,0.26502585,5960.0,0.20920652,0.0,0.0
11940.0,-35.510963,0.50039005,596,0.8835657,0.2649113,5970.0,0.20923519,0.0,0.0
11960.0,-42.675713,0.5001393,597,0.88361406,0.2648466,5980.0,0.20924513,0.0,0.0
11980.0,-31.714441,0.50001144,598,0.883568,0.26481217,5990.0,0.20922107,0.0,0.0
12000.0,-38.150852,0.49965134,599,0.8835177,0.26468974,6000.0,0.20923896,0.0,0.0
12020.0,-46.289246,0.49933973,600,0.88351053,0.2645976,6010.0,0.20923327,0.0,0.0
12040.0,-35.947166,0.4989549,601,0.88349456,0.26448384,6020.0,0.20921563,0.0,0.0
12060.0,-41.528755,0.4987155,602,0.88351756,0.26448238,6030.0,0.20924124,0.0,0.0
12080.0,-34.326496,0.49889335,603,0.88365704,0.2645355,6040.0,0.20929663,0.0,0.0
12100.0,-39.892998,0.49853852,604,0.8836345,0.26447123,6050.0,0.20926249,0.0,0.0
12120.0,-40.022648,0.4983211,605,0.88372785,0.26442203,6060.0,0.2092768,0.0,0.0
12140.0,-38.87358,0.49809214,606,0.883781,0.2643816,6070.0,0.20932293,0.0,0.0
12160.0,-41.1919,0.4979804,607,0.8838375,0.26433212,6080.0,0.20931365,0.0,0.0
12180.0,-39.88301,0.49773297,608,0.8838756,0.26426768,6090.0,0.20934105,0.0,0.0
12200.0,-35.96632,0.49740276,609,0.8839051,0.2641645,6100.0,0.20935214,0.0,0.0
12220.0,-39.987175,0.49749538,610,0.8837765,0.2641681,6110.0,0.20933355,0.0,0.0
12240.0,-40.820297,0.4971857,611,0.8837579,0.26407334,6120.0,0.20934147,0.0,0.0
12260.0,-41.96801,0.4968369,612,0.88377684,0.26395392,6130.0,0.2093584,0.0,0.0
12280.0,-41.715527,0.49653363,613,0.88373905,0.2638676,6140.0,0.20935795,0.0,0.0
12300.0,-40.245804,0.4961672,614,0.883756,0.26375368,6150.0,0.20934227,0.0,0.0
12320.0,-38.861534,0.49588057,615,0.8837412,0.26372454,6160.0,0.20933327,0.0,0.0
12340.0,-40.825054,0.495538,616,0.8836942,0.26369247,6170.0,0.20932005,0.0,0.0
12360.0,-27.06868,0.49995628,617,0.8832655,0.26448023,6180.0,0.20926842,0.0,0.0
12380.0,-21.050396,0.49971977,618,0.8832729,0.26442897,6190.0,0.20925732,0.0,0.0
12400.0,-26.1333,0.49957323,619,0.8832733,0.26438934,6200.0,0.20924553,0.0,0.0
12420.0,-32.783348,0.4992989,620,0.8833294,0.264347,6210.0,0.2092612,0.0,0.0
12440.0,-28.614506,0.49892652,621,0.88331956,0.2642418,6220.0,0.20926495,0.0,0.0
12460.0,-33.90674,0.49858454,622,0.88335437,0.26413247,6230.0,0.20925383,0.0,0.0
12480.0,-26.015553,0.49822345,623,0.8833602,0.26399165,6240.0,0.2092448,0.0,0.0
12500.0,-28.064295,0.4978529,624,0.88337326,0.26387426,6250.0,0.20922402,0.0,0.0
12520.0,-30.007055,0.49749944,625,0.88339823,0.26375836,6260.0,0.2092337,0.0,0.0
12540.0,-33.23353,0.49713084,626,0.8833882,0.26362854,6270.0,0.20925377,0.0,0.0
12560.0,-34.650864,0.49677444,627,0.8834049,0.26350135,6280.0,0.20922716,0.0,0.0
12580.0,-31.048681,0.49640942,628,0.8834081,0.26340252,6290.0,0.2092399,0.0,0.0
12600.0,-21.089384,0.49604854,629,0.8833642,0.26330605,6300.0,0.2092679,0.0,0.0
12620.0,-28.510677,0.49612626,630,0.88332766,0.26335862,6310.0,0.209223,0.0,0.0
12640.0,-18.712162,0.4968555,631,0.88330525,0.2635299,6320.0,0.20922837,0.0,0.0
12660.0,-19.911139,0.49667975,632,0.8833475,0.26352942,6330.0,0.20924024,0.0,0.0
12680.0,-17.649097,0.49644843,633,0.883421,0.26347673,6340.0,0.20927516,0.0,0.0
12700.0,-18.141987,0.49608505,634,0.8834293,0.26336998,6350.0,0.20931235,0.0,0.0
12720.0,-11.704914,0.49585274,635,0.88347524,0.26330492,6360.0,0.20935632,0.0,0.0
12740.0,-15.644681,0.49550745,636,0.88347834,0.2632183,6370.0,0.20934549,0.0,0.0
12760.0,-14.3641205,0.4952805,637,0.88353854,0.26315954,6380.0,0.20936655,0.0,0.0
12780.0,-16.057997,0.4949462,638,0.88355494,0.2630643,6390.0,0.20937954,0.0,0.0
12800.0,-22.383455,0.49513713,639,0.88375646,0.2631302,6400.0,0.20942812,0.0,0.0
12820.0,-21.24017,0.4947853,640,0.88376045,0.26306495,6410.0,0.20946606,0.0,0.0
12840.0,-22.029858,0.4944576,641,0.88375807,0.26299798,6420.0,0.20945711,0.0,0.0
12860.0,-26.322418,0.49409536,642,0.8837697,0.26289272,6430.0,0.20944273,0.0,0.0
12880.0,-26.81304,0.49377117,643,0.8837798,0.26281846,6440.0,0.20941441,0.0,0.0
12900.0,-24.334787,0.49340963,644,0.8837712,0.26271382,6450.0,0.20937885,0.0,0.0
12920.0,-26.38436,0.4930574,645,0.88376635,0.26261356,6460.0,0.20940234,0.0,0.0
12940.0,-26.206345,0.49289918,646,0.8837033,0.26252505,6470.0,0.20936078,0.0,0.0
12960.0,-31.87497,0.4925487,647,0.8837109,0.26240447,6480.0,0.20933472,0.0,0.0
12980.0,-29.426535,0.49225822,648,0.8837035,0.2622925,6490.0,0.20933323,0.0,0.0
13000.0,-33.85136,0.49198386,649,0.88374263,0.26221436,6500.0,0.2093636,0.0,0.0
13020.0,-35.186466,0.49192253,650,0.88374805,0.26218906,6510.0,0.20936093,0.0,0.0
13040.0,-28.89175,0.4926543,651,0.8839342,0.26229954,6520.0,0.20938246,0.0,0.0
13060.0,-31.43568,0.49234447,652,0.88388675,0.26220942,6530.0,0.20933004,0.0,0.0
13080.0,-31.606838,0.49204955,653,0.88393444,0.26213312,6540.0,0.20934881,0.0,0.0
13100.0,-37.187355,0.4917083,654,0.8839404,0.26202136,6550.0,0.20934902,0.0,0.0
13120.0,-31.231945,0.49144205,655,0.8839702,0.2619564,6560.0,0.20936,0.0,0.0
13140.0,-32.441917,0.49114883,656,0.88397557,0.26185468,6570.0,0.20934261,0.1,0.0
13160.0,-40.063183,0.49128857,657,0.88413864,0.26182616,6580.0,0.20938987,0.0,0.0
13180.0,-40.850372,0.49094138,658,0.88413924,0.26172173,6590.0,0.20936994,0.0,0.0
13200.0,-38.723175,0.49076355,659,0.8841615,0.2617078,6600.0,0.2093584,0.0,0.0
13220.0,-41.733486,0.4905512,660,0.8841831,0.26167303,6610.0,0.2093671,0.0,0.0
13240.0,-37.750347,0.49032292,661,0.88419384,0.26162064,6620.0,0.20935036,0.0,0.0
13260.0,-35.128166,0.48997977,662,0.8842036,0.26150838,6630.0,0.20936714,0.0,0.0
13280.0,-39.40084,0.48964143,663,0.884201,0.2613932,6640.0,0.20934244,0.0,0.0
13300.0,-38.156235,0.4894919,664,0.884147,0.26134485,6650.0,0.20935442,0.0,0.0
13320.0,-34.639317,0.48919177,665,0.8840801,0.2612771,6660.0,0.20931265,0.0,0.0
13340.0,-36.293518,0.48887673,666,0.8840551,0.26122227,6670.0,0.20933759,0.0,0.0
13360.0,-35.731747,0.48857677,667,0.88404036,0.26115033,6680.0,0.20933512,0.0,0.0
13380.0,-42.29015,0.4882785,668,0.88404065,0.26108032,6690.0,0.20933191,0.0,0.0
13400.0,-39.14217,0.48794094,669,0.8840213,0.26097056,6700.0,0.20933573,0.0,0.0
13420.0,-38.885796,0.48760712,670,0.88402206,0.26084968,6710.0,0.20934111,0.0,0.0
13440.0,-37.68952,0.4872986,671,0.88401335,0.26075122,6720.0,0.2093268,0.0,0.0
13460.0,-39.57608,0.4870554,672,0.88403636,0.2606592,6730.0,0.20934801,0.0,0.0
13480.0,-35.376106,0.48672286,673,0.88403386,0.26056144,6740.0,0.20934765,0.0,0.0
13500.0,-40.170307,0.48641786,674,0.8840389,0.2604686,6750.0,0.20936258,0.0,0.0
13520.0,-42.121372,0.4860815,675,0.88405156,0.2603636,6760.0,0.2093405,0.0,0.0
13540.0,-40.743744,0.48575088,676,0.8840601,0.26026443,6770.0,0.20935284,0.0,0.0
13560.0,-41.64187,0.48544535,677,0.8840324,0.2601647,6780.0,0.20936476,0.0,0.0
13580.0,-40.875076,0.48526382,678,0.8840447,0.26011556,6790.0,0.20938843,0.0,0.0
13600.0,-37.126537,0.4851055,679,0.88409775,0.26008642,6800.0,0.20942593,0.0,0.0
13620.0,-35.87059,0.48486745,680,0.8841565,0.2600209,6810.0,0.20944186,0.0,0.0
13640.0,-36.777657,0.4846458,681,0.8841372,0.2599439,6820.0,0.20946528,0.0,0.0
13660.0,-43.178654,0.48440292,682,0.88414574,0.259885,6830.0,0.20948285,0.0,0.0
13680.0,-36.95405,0.4840893,683,0.8841613,0.259805,6840.0,0.20951498,0.0,0.0
13700.0,-39.917774,0.48388112,684,0.8841911,0.25977933,6850.0,0.20949976,0.0,0.0
13720.0,-35.535328,0.48362544,685,0.8841981,0.25973225,6860.0,0.20945683,0.0,0.0
13740.0,-41.961185,0.484972,686,0.8845145,0.25995252,6870.0,0.20954035,0.0,0.0
13760.0,-41.502575,0.48466107,687,0.88452744,0.25983983,6880.0,0.20955345,0.0,0.0
13780.0,-45.852592,0.48434308,688,0.8845416,0.2597338,6890.0,0.20958443,0.0,0.0
13800.0,-38.049217,0.4846748,689,0.88444227,0.25982705,6900.0,0.20957118,0.0,0.0
13820.0,-42.60805,0.48437262,690,0.88446426,0.25973308,6910.0,0.20956117,0.0,0.0
13840.0,-42.85741,0.48407683,691,0.8844433,0.25967085,6920.0,0.20953889,0.0,0.0
13860.0,-40.23629,0.48378575,692,0.8844165,0.25960198,6930.0,0.20952672,0.0,0.0
13880.0,-43.500927,0.48630738,693,0.8842985,0.26011384,6940.0,0.20951857,0.0,0.0
13900.0,-41.081776,0.48606947,694,0.8842992,0.2600383,6950.0,0.20946327,0.0,0.0
13920.0,-45.342773,0.48576084,695,0.8842611,0.25995225,6960.0,0.2094946,0.0,0.0
13940.0,-39.312225,0.4854701,696,0.88424295,0.25989366,6970.0,0.20950721,0.0,0.0
13960.0,-42.644302,0.4855002,697,0.88431484,0.25991645,6980.0,0.20957321,0.0,0.0
13980.0,-32.498016,0.48525992,698,0.8843077,0.25988945,6990.0,0.20957185,0.0,0.0
14000.0,-39.55081,0.4850594,699,0.8843367,0.25984147,7000.0,0.20959789,0.0,0.0
14020.0,-34.858208,0.48477116,700,0.88433194,0.2597949,7010.0,0.2096311,0.0,0.0
14040.0,-36.920063,0.48447755,701,0.8843417,0.25972623,7020.0,0.20965725,0.0,0.0
14060.0,-36.151314,0.4842231,702,0.88434935,0.25967568,7030.0,0.20962377,0.0,0.0
14080.0,-31.394272,0.48399878,703,0.884383,0.2596209,7040.0,0.20961729,0.0,0.0
14100.0,-36.805435,0.4840158,704,0.88449126,0.25958997,7050.0,0.20963776,0.0,0.0
14120.0,-32.623333,0.48387757,705,0.8845465,0.25952786,7060.0,0.20961866,0.0,0.0
14140.0,-37.021374,0.48359045,706,0.8844994,0.25943625,7070.0,0.20960331,0.0,0.0
14160.0,-34.91996,0.48329738,707,0.8844738,0.25936204,7080.0,0.2096508,0.0,0.0
14180.0,-32.643147,0.48316398,708,0.88450176,0.2593276,7090.0,0.20970911,0.0,0.0
14200.0,-41.94548,0.48286703,709,0.8844738,0.25924796,7100.0,0.20969239,0.0,0.0
14220.0,-38.35116,0.48257485,710,0.88448495,0.25917515,7110.0,0.2097177,0.0,0.0
14240.0,-35.53161,0.48227942,711,0.88448185,0.2590898,7120.0,0.20974328,0.0,0.0
14260.0,-33.61746,0.4820352,712,0.8844392,0.2590446,7130.0,0.20974402,0.0,0.0
14280.0,-36.340282,0.48175827,713,0.88444877,0.25895965,7140.0,0.20977436,0.0,0.0
14300.0,-36.22111,0.4819219,714,0.8845131,0.25900832,7150.0,0.2097917,0.0,0.0
14320.0,-38.353054,0.4816079,715,0.88451105,0.2589189,7160.0,0.209795,0.0,0.0
14340.0,-39.610573,0.48204875,716,0.8846968,0.25893584,7170.0,0.20981032,0.0,0.0
14360.0,-35.79641,0.48184013,717,0.88471586,0.25886568,7180.0,0.20981416,0.0,0.0
14380.0,-39.348255,0.48154223,718,0.8847358,0.25879297,7190.0,0.20982237,0.0,0.0
14400.0,-36.572964,0.4815447,719,0.88478583,0.2587258,7200.0,0.20983313,0.0,0.0
14420.0,-40.376183,0.4812707,720,0.8847952,0.25867137,7210.0,0.20986184,0.0,0.0
14440.0,-24.530354,0.48116598,721,0.8847604,0.25865448,7220.0,0.20987293,0.0,0.0
14460.0,-26.728018,0.48091778,722,0.88478804,0.25862607,7230.0,0.2098666,0.0,0.0
14480.0,-22.993107,0.48098442,723,0.8849368,0.2586671,7240.0,0.20989683,0.0,0.0
14500.0,-20.802666,0.48075318,724,0.88495225,0.25863472,7250.0,0.20989758,0.0,0.0
14520.0,-25.148024,0.48107234,725,0.88488907,0.25870103,7260.0,0.2098761,0.0,0.0
14540.0,-27.135138,0.48094046,726,0.8847919,0.25865912,7270.0,0.20984676,0.0,0.0
14560.0,-26.958654,0.48069298,727,0.88478583,0.2586156,7280.0,0.20986278,0.0,0.0
14580.0,-26.68693,0.48057818,728,0.88485616,0.25859392,7290.0,0.20991337,0.0,0.0
14600.0,-26.082043,0.48042908,729,0.8849198,0.25855502,7300.0,0.20993082,0.0,0.0
14620.0,-32.96949,0.48023418,730,0.8849693,0.25850567,7310.0,0.20990855,0.0,0.0
14640.0,-28.870493,0.48155668,731,0.88526154,0.2587122,7320.0,0.20994158,0.0,0.0
14660.0,-30.75064,0.4812686,732,0.88525194,0.25864848,7330.0,0.20993571,0.0,0.0
14680.0,-27.65842,0.4809749,733,0.885231,0.25859135,7340.0,0.20994152,0.0,0.0
14700.0,-24.855244,0.48066768,734,0.8852233,0.25849658,7350.0,0.20992993,0.0,0.0
14720.0,-29.262669,0.48038128,735,0.8852379,0.2584251,7360.0,0.2099296,0.0,0.0
14740.0,-25.766262,0.48007748,736,0.885238,0.25836328,7370.0,0.20995192,0.0,0.0
14760.0,-27.327969,0.47979355,737,0.8852322,0.25832233,7380.0,0.20994018,0.0,0.0
14780.0,-24.538124,0.4802458,738,0.8853095,0.2584321,7390.0,0.2099869,0.0,0.0
14800.0,-24.194391,0.4800001,739,0.88533205,0.25836822,7400.0,0.20998694,0.0,0.0
14820.0,-22.029928,0.47984672,740,0.8853691,0.25833875,7410.0,0.2099902,0.0,0.0
14840.0,-27.716715,0.47970322,741,0.88534117,0.25831956,7420.0,0.20993644,0.0,0.0
14860.0,-24.05513,0.47947928,742,0.8853238,0.25828215,7430.0,0.20993708,0.0,0.0
14880.0,-32.29552,0.47921488,743,0.8853491,0.25822192,7440.0,0.20994876,0.0,0.0
14900.0,-30.694605,0.4789256,744,0.8853217,0.25813878,7450.0,0.20994548,0.0,0.0
14920.0,-25.911081,0.47889212,745,0.8853721,0.25813898,7460.0,0.2099805,0.0,0.0
14940.0,-18.871365,0.47860265,746,0.8853654,0.258076,7470.0,0.20999806,0.0,0.0
14960.0,-23.150946,0.4783033,747,0.8853628,0.25798884,7480.0,0.21002737,0.0,0.0
14980.0,-30.963902,0.47806934,748,0.88534445,0.2579222,7490.0,0.21000963,0.0,0.0
15000.0,-34.518238,0.47780237,749,0.8853426,0.2578573,7500.0,0.21000414,0.0,0.0
15020.0,-28.272863,0.47762084,750,0.88539433,0.2578043,7510.0,0.21004991,0.0,0.0
15040.0,-29.590405,0.47738895,751,0.88542634,0.25771558,7520.0,0.21005435,0.0,0.0
15060.0,-34.473743,0.4771141,752,0.885434,0.2576243,7530.0,0.21005775,0.0,0.0
15080.0,-33.910355,0.47683954,753,0.88542765,0.25754607,7540.0,0.21004659,0.0,0.0
15100.0,-34.289623,0.47657505,754,0.8854092,0.25747535,7550.0,0.21006408,0.0,0.0
15120.0,-24.94306,0.47631362,755,0.88540286,0.25739226,7560.0,0.21007857,0.0,0.0
15140.0,-40.76418,0.47624502,756,0.8854864,0.25735435,7570.0,0.21009038,0.0,0.0
15160.0,-35.7828,0.4764003,757,0.8855606,0.25736514,7580.0,0.21016663,0.0,0.0
15180.0,-35.630424,0.4765977,758,0.8856916,0.25737894,7590.0,0.21019556,0.0,0.0
15200.0,-34.652176,0.47637597,759,0.8857128,0.25730887,7600.0,0.21022867,0.0,0.0
15220.0,-39.10335,0.47608724,760,0.8857047,0.25721622,7610.0,0.21022612,0.0,0.0
15240.0,-36.442772,0.47751138,761,0.8859091,0.25742465,7620.0,0.21027109,0.0,0.0
15260.0,-37.995728,0.47726658,762,0.88588566,0.2573402,7630.0,0.21026184,0.0,0.0
15280.0,-42.99952,0.47697833,763,0.88588524,0.2572497,7640.0,0.21027836,0.0,0.0
15300.0,-37.045647,0.4767466,764,0.8858945,0.25716835,7650.0,0.21024337,0.0,0.0
15320.0,-31.602528,0.47652578,765,0.8858897,0.2570945,7660.0,0.2102428,0.0,0.0
15340.0,-42.35432,0.47646073,766,0.88590956,0.25710982,7670.0,0.2102314,0.0,0.0
15360.0,-36.920475,0.47621122,767,0.8859153,0.2570228,7680.0,0.21024589,0.0,0.0
15380.0,-38.23345,0.47602487,768,0.8859139,0.256964,7690.0,0.21021129,0.0,0.0
15400.0,-37.695217,0.47578418,769,0.8858948,0.25690517,7700.0,0.21023975,0.0,0.0
15420.0,-43.03054,0.4755025,770,0.8858786,0.25681928,7710.0,0.21024247,0.0,0.0
15440.0,-35.8312,0.47526827,771,0.8858366,0.25676715,7720.0,0.21027355,0.0,0.0
15460.0,-44.50173,0.47559226,772,0.8858967,0.2568437,7730.0,0.21030656,0.0,0.0
15480.0,-41.32482,0.4753356,773,0.8858936,0.25677025,7740.0,0.21031164,0.0,0.0
15500.0,-36.917324,0.47517642,774,0.8858158,0.25670248,7750.0,0.2103257,0.0,0.0
15520.0,-37.954227,0.4749526,775,0.885804,0.25665405,7760.0,0.21034168,0.0,0.0
15540.0,-39.949547,0.4747627,776,0.88581634,0.25660592,7770.0,0.21031672,0.0,0.0
15560.0,-39.838017,0.47457156,777,0.8858146,0.25652012,7780.0,0.21032928,0.0,0.0
15580.0,-43.277473,0.47432414,778,0.88582087,0.25646248,7790.0,0.21034218,0.0,0.0
15600.0,-40.925976,0.4740754,779,0.88581055,0.25639328,7800.0,0.21033074,0.0,0.0
15620.0,-39.27604,0.47385475,780,0.88579804,0.2563339,7810.0,0.21032465,0.0,0.0
15640.0,-24.277485,0.47367564,781,0.8857402,0.2562899,7820.0,0.21032646,0.0,0.0
15660.0,-33.97629,0.4748352,782,0.88589746,0.2565115,7830.0,0.2103501,0.0,0.0
15680.0,-30.271084,0.4746046,783,0.8859394,0.2564579,7840.0,0.21036503,0.0,0.0
15700.0,-43.614037,0.47443366,784,0.88598794,0.25640237,7850.0,0.21036291,0.0,0.0
15720.0,-33.165363,0.47451094,785,0.88611144,0.25638297,7860.0,0.21037096,0.0,0.0
15740.0,-38.276646,0.47439563,786,0.8860746,0.25635818,7870.0,0.2103581,0.0,0.0
15760.0,-42.211754,0.47418746,787,0.88607794,0.25628892,7880.0,0.21038471,0.0,0.0
15780.0,-39.031734,0.4739282,788,0.8860869,0.25622222,7890.0,0.21037424,0.0,0.0
15800.0,-26.52457,0.47369805,789,0.8860881,0.25615606,7900.0,0.2103726,0.0,0.0
15820.0,-38.19127,0.47342625,790,0.8860831,0.25606573,7910.0,0.21034288,0.0,0.0
15840.0,-36.00174,0.4731648,791,0.8860746,0.25599816,7920.0,0.21035832,0.0,0.0
15860.0,-37.87966,0.47296432,792,0.88611096,0.25590587,7930.0,0.21036223,0.0,0.0
15880.0,-30.04964,0.4727448,793,0.8860989,0.25586015,7940.0,0.21034178,0.0,0.0
15900.0,-36.548058,0.47248685,794,0.8861101,0.25578317,7950.0,0.21036205,0.0,0.0
15920.0,-29.446918,0.4722426,795,0.88612574,0.25572005,7960.0,0.21039246,0.0,0.0
15940.0,-31.578945,0.47198758,796,0.88612324,0.25566038,7970.0,0.2104051,0.0,0.0
15960.0,-30.673492,0.47171724,797,0.88610667,0.25560367,7980.0,0.21038483,0.0,0.0
15980.0,-46.68245,0.47150525,798,0.88612884,0.25554,7990.0,0.21037321,0.0,0.0
16000.0,-35.332073,0.4712402,799,0.88610834,0.25547233,8000.0,0.21037333,0.0,0.0
16020.0,-37.030846,0.47102043,800,0.8860738,0.2554165,8010.0,0.2104158,0.0,0.0
16040.0,-31.788412,0.4708031,801,0.8860524,0.25536582,8020.0,0.2104464,0.0,0.0
16060.0,-36.478977,0.47060862,802,0.88607264,0.25531393,8030.0,0.21046892,0.0,0.0
16080.0,-29.054638,0.47042426,803,0.8860317,0.2552709,8040.0,0.21048078,0.0,0.0
16100.0,-37.397747,0.47016302,804,0.8860309,0.25520182,8050.0,0.21048683,0.0,0.0
16120.0,-36.7328,0.46989283,805,0.886017,0.25512496,8060.0,0.21051235,0.0,0.0
16140.0,-40.74326,0.46974304,806,0.8860629,0.25507626,8070.0,0.2105117,0.0,0.0
16160.0,-38.126015,0.46951297,807,0.8860783,0.25503236,8080.0,0.21054341,0.0,0.0
16180.0,-40.07289,0.47000265,808,0.8861683,0.25514087,8090.0,0.21055384,0.0,0.0
16200.0,-38.5526,0.46990564,809,0.886184,0.25510854,8100.0,0.21052754,0.0,0.0
16220.0,-38.393814,0.46973908,810,0.88620406,0.25506818,8110.0,0.21049392,0.0,0.0
16240.0,-35.09155,0.46948203,811,0.8862014,0.2550099,8120.0,0.21049887,0.0,0.0
16260.0,-37.197906,0.46922612,812,0.88620406,0.25493935,8130.0,0.21051443,0.0,0.0
16280.0,-41.004658,0.46912256,813,0.88612634,0.25488666,8140.0,0.21051912,0.0,0.0
16300.0,-37.35012,0.46894208,814,0.886143,0.25483248,8150.0,0.21055026,0.0,0.0
16320.0,-41.656315,0.46870112,815,0.88614917,0.25477332,8160.0,0.21054322,0.0,0.0
16340.0,-39.433514,0.46846497,816,0.8861091,0.2547264,8170.0,0.21055786,0.0,0.0
16360.0,-41.147064,0.46845913,817,0.88616675,0.25475767,8180.0,0.2105715,0.0,0.0
16380.0,-36.836857,0.46822014,818,0.8861715,0.25468734,8190.0,0.21055411,0.0,0.0
16400.0,-39.86595,0.46799853,819,0.88612443,0.2546415,8200.0,0.21054329,0.0,0.0
16420.0,-35.57874,0.46793255,820,0.88616157,0.2546178,8210.0,0.21057038,0.0,0.0
16440.0,-38.22803,0.46803162,821,0.88609725,0.25463462,8220.0,0.21057111,0.0,0.0
16460.0,-34.632458,0.4677938,822,0.8860998,0.25458026,8230.0,0.21059051,0.0,0.0
16480.0,-39.20541,0.46755302,823,0.8860898,0.2545197,8240.0,0.21060751,0.0,0.0
16500.0,-36.28257,0.4673895,824,0.88604206,0.25448048,8250.0,0.21057792,0.0,0.0
16520.0,-37.21209,0.46717605,825,0.8860468,0.25444448,8260.0,0.21058579,0.0,0.0
16540.0,-34.365253,0.46808925,826,0.8860304,0.25464925,8270.0,0.21057226,0.0,0.0
16560.0,-36.108982,0.46820185,827,0.88592863,0.25465357,8280.0,0.21055673,0.0,0.0
16580.0,-44.865707,0.4679481,828,0.8859065,0.25459608,8290.0,0.21054533,0.0,0.0
16600.0,-39.528297,0.46769628,829,0.88591045,0.25451186,8300.0,0.21055837,0.0,0.0
16620.0,-33.238533,0.468086,830,0.8858579,0.25459757,8310.0,0.21058656,0.0,0.0
16640.0,-38.807854,0.46798268,831,0.8858893,0.25456956,8320.0,0.21059413,0.0,0.0
16660.0,-42.455917,0.46784616,832,0.8858752,0.25454563,8330.0,0.21061486,0.0,0.0
16680.0,-37.929092,0.46763098,833,0.885905,0.2545149,8340.0,0.21062647,0.0,0.0
16700.0,-38.18062,0.4677448,834,0.8859225,0.25453666,8350.0,0.21064389,0.0,0.0
16720.0,-34.54216,0.4678013,835,0.8859821,0.25454706,8360.0,0.21067551,0.0,0.0
16740.0,-39.938442,0.46756482,836,0.88598055,0.25447404,8370.0,0.21065916,0.0,0.0
16760.0,-39.900917,0.46756628,837,0.8859334,0.25443828,8380.0,0.2106467,0.0,0.0
16780.0,-40.655655,0.46732488,838,0.8859279,0.25437325,8390.0,0.21064372,0.0,0.0
