test/mean_Q,stats_o/std,train/success_rate,test/success_rate,test/episode,stats_g/std,stats_g/mean,stats_o/mean,train/episode,epoch
-2.0082917,0.10601228,0.4,1.0,5570.0,0.1314168,0.8662277,0.20950681,11140.0,556
-2.1697755,0.10597604,0.5,0.9,5580.0,0.13141732,0.86629695,0.20950384,11160.0,557
-2.243819,0.10596741,0.35,1.0,5590.0,0.13140412,0.8663006,0.20950562,11180.0,558
-2.083542,0.105972916,0.3,1.0,5600.0,0.13138415,0.86633515,0.20951103,11200.0,559
-2.3991227,0.10597433,0.5,0.9,5610.0,0.13137741,0.8663814,0.20952299,11220.0,560
-2.0526962,0.10594014,0.3,1.0,5620.0,0.13134663,0.86644715,0.20953244,11240.0,561
-1.8064702,0.10595346,0.55,1.0,5630.0,0.13132714,0.8665076,0.20954491,11260.0,562
-1.9200026,0.10596439,0.45,1.0,5640.0,0.13129978,0.86654216,0.20956373,11280.0,563
-2.5460515,0.10594698,0.4,0.9,5650.0,0.13127814,0.86663383,0.20959282,11300.0,564
-1.8496281,0.105951995,0.35,1.0,5660.0,0.13127857,0.8666398,0.2095736,11320.0,565
-2.2232902,0.10599446,0.35,1.0,5670.0,0.13128434,0.866667,0.20959997,11340.0,566
-2.0263383,0.10598928,0.25,1.0,5680.0,0.13127227,0.86673564,0.2096193,11360.0,567
-2.2776694,0.106014766,0.4,1.0,5690.0,0.13126433,0.86675805,0.20962343,11380.0,568
-2.426943,0.1060369,0.25,1.0,5700.0,0.13126312,0.86680204,0.20962702,11400.0,569
-2.526524,0.10600697,0.5,0.9,5710.0,0.13122493,0.8668212,0.20962785,11420.0,570
-2.1897664,0.1059865,0.35,1.0,5720.0,0.13121198,0.8668296,0.20964827,11440.0,571
-1.9228604,0.10597175,0.4,0.8,5730.0,0.13118221,0.86688834,0.20966807,11460.0,572
-2.122459,0.10595986,0.3,0.8,5740.0,0.13116217,0.8669277,0.20969328,11480.0,573
-2.5098338,0.105984814,0.2,1.0,5750.0,0.1311674,0.8669569,0.20969099,11500.0,574
-1.7120657,0.105970055,0.2,1.0,5760.0,0.13120437,0.86699766,0.20968826,11520.0,575
-2.1302598,0.10596683,0.35,1.0,5770.0,0.13121434,0.86704844,0.20969917,11540.0,576
-2.3141096,0.10596982,0.35,0.9,5780.0,0.13119783,0.8670854,0.20971413,11560.0,577
-1.9684759,0.105954856,0.25,1.0,5790.0,0.13116166,0.86711746,0.20969304,11580.0,578
-2.0899394,0.10595704,0.35,1.0,5800.0,0.13114148,0.8671487,0.2097016,11600.0,579
-1.8232021,0.10593112,0.35,1.0,5810.0,0.13111275,0.8672368,0.20972846,11620.0,580
-2.6346295,0.10592598,0.25,0.8,5820.0,0.13112628,0.8672423,0.20973033,11640.0,581
-3.1407094,0.10594403,0.25,0.7,5830.0,0.13111915,0.8673052,0.20974208,11660.0,582
-4.206179,0.105968714,0.35,0.7,5840.0,0.13110973,0.86736685,0.20975727,11680.0,583
-4.6096497,0.10598611,0.2,0.7,5850.0,0.13115366,0.8673926,0.20976228,11700.0,584
-4.429977,0.106007986,0.3,0.7,5860.0,0.13113977,0.8673871,0.20974341,11720.0,585
-3.629619,0.105969556,0.45,0.8,5870.0,0.13111807,0.86741894,0.20975366,11740.0,586
-2.4072468,0.10594043,0.35,1.0,5880.0,0.13108222,0.8674397,0.20975877,11760.0,587
-2.8516707,0.105919525,0.35,1.0,5890.0,0.13103966,0.8674731,0.20977512,11780.0,588
-1.9982326,0.10592273,0.25,1.0,5900.0,0.13104528,0.86751217,0.2097657,11800.0,589
-1.9344088,0.105924375,0.25,1.0,5910.0,0.13103758,0.8675571,0.20978299,11820.0,590
-2.1302478,0.105933465,0.2,0.9,5920.0,0.13104205,0.86759037,0.20979275,11840.0,591
-1.7277725,0.10589706,0.45,1.0,5930.0,0.13099231,0.8676283,0.20979127,11860.0,592
-1.7881075,0.1059199,0.55,1.0,5940.0,0.13098104,0.86769676,0.20979902,11880.0,593
-2.1501167,0.10589955,0.4,0.8,5950.0,0.13099043,0.8677749,0.20980725,11900.0,594
-2.5550811,0.10588802,0.3,1.0,5960.0,0.13094385,0.86781836,0.20981032,11920.0,595
-2.0747082,0.10587237,0.45,1.0,5970.0,0.13091876,0.8679097,0.20981592,11940.0,596
-2.7091746,0.105884925,0.25,0.9,5980.0,0.13091898,0.8679288,0.20982209,11960.0,597
-1.6538395,0.10588918,0.35,1.0,5990.0,0.13091625,0.8679696,0.20981184,11980.0,598
-2.112218,0.10587566,0.5,1.0,6000.0,0.1309257,0.86805105,0.20982042,12000.0,599
-1.976189,0.10584488,0.3,1.0,6010.0,0.13091081,0.86809653,0.2098328,12020.0,600
-2.1794682,0.10583254,0.3,1.0,6020.0,0.13087116,0.86810136,0.20983514,12040.0,601
-2.0582795,0.10581544,0.1,1.0,6030.0,0.13084967,0.86814755,0.20983605,12060.0,602
-2.5127854,0.105781555,0.3,0.8,6040.0,0.13083364,0.8681767,0.2098414,12080.0,603
-2.6543832,0.10579498,0.3,0.8,6050.0,0.13083768,0.8682037,0.20983163,12100.0,604
-2.372747,0.105779074,0.2,1.0,6060.0,0.13079911,0.868268,0.20983435,12120.0,605
-2.340313,0.10578823,0.1,0.9,6070.0,0.1307696,0.86829996,0.20982206,12140.0,606
-2.222891,0.105776064,0.4,1.0,6080.0,0.13073774,0.8683245,0.2098288,12160.0,607
-2.2953055,0.10578257,0.3,1.0,6090.0,0.13071476,0.86837554,0.20983094,12180.0,608
-2.635537,0.10575219,0.2,0.8,6100.0,0.13069618,0.86841947,0.20984657,12200.0,609
-2.1675105,0.10574388,0.45,0.9,6110.0,0.13066344,0.8684483,0.20983683,12220.0,610
-2.5412667,0.10573868,0.4,1.0,6120.0,0.1306501,0.868491,0.2098509,12240.0,611
-2.7623596,0.10570951,0.45,0.9,6130.0,0.13060726,0.8685329,0.2098517,12260.0,612
-2.1050029,0.10572029,0.2,1.0,6140.0,0.13058792,0.8685693,0.20986849,12280.0,613
-2.1626897,0.10570619,0.35,1.0,6150.0,0.13059002,0.8686221,0.20988265,12300.0,614
-2.18543,0.10568764,0.3,0.8,6160.0,0.13056618,0.86866474,0.20989393,12320.0,615
-2.6512039,0.10570502,0.55,0.9,6170.0,0.1305389,0.8687208,0.20988846,12340.0,616
-3.7954853,0.105736926,0.25,0.9,6180.0,0.13051893,0.86876345,0.20989493,12360.0,617
-2.1458519,0.10575131,0.25,0.9,6190.0,0.13051684,0.8688087,0.20990667,12380.0,618
-6.5434127,0.10574679,0.3,0.9,6200.0,0.13048053,0.8688466,0.20991659,12400.0,619
-2.6448467,0.10575469,0.25,1.0,6210.0,0.13050312,0.86891246,0.20990583,12420.0,620
-1.9324446,0.10575277,0.35,1.0,6220.0,0.13049012,0.8689746,0.2099183,12440.0,621
-1.847608,0.105731785,0.35,1.0,6230.0,0.13045733,0.8690098,0.20993036,12460.0,622
-2.497524,0.10569519,0.5,1.0,6240.0,0.13040435,0.86902076,0.20993157,12480.0,623
-3.0590947,0.10567173,0.25,0.8,6250.0,0.13040225,0.8690543,0.20994209,12500.0,624
-1.8776468,0.10564384,0.4,1.0,6260.0,0.13038112,0.86907583,0.20993607,12520.0,625
-2.2822807,0.1056654,0.3,1.0,6270.0,0.13035941,0.8691136,0.20994818,12540.0,626
-1.8473479,0.10566963,0.25,1.0,6280.0,0.13036945,0.869144,0.20997387,12560.0,627
-2.9411254,0.10563785,0.5,1.0,6290.0,0.1303267,0.8691621,0.20997594,12580.0,628
-1.9350471,0.10560861,0.6,0.9,6300.0,0.13028646,0.8691934,0.20997518,12600.0,629
-2.7843907,0.10561943,0.3,0.9,6310.0,0.13029672,0.8692441,0.2099798,12620.0,630
-2.1137948,0.10559268,0.3,1.0,6320.0,0.13025506,0.8692668,0.20998578,12640.0,631
-2.176601,0.105608076,0.3,1.0,6330.0,0.13025908,0.86930794,0.20998535,12660.0,632
-2.3921392,0.10563713,0.35,1.0,6340.0,0.13024639,0.86934334,0.20998344,12680.0,633
-1.8423595,0.1056247,0.5,1.0,6350.0,0.13024102,0.8693606,0.20999384,12700.0,634
-2.448872,0.105632916,0.45,0.9,6360.0,0.13025062,0.869376,0.20999025,12720.0,635
-1.818424,0.10561214,0.25,1.0,6370.0,0.13024223,0.8694157,0.21000479,12740.0,636
-1.9956566,0.10559136,0.3,1.0,6380.0,0.13024814,0.8694586,0.21001562,12760.0,637
-2.3717666,0.10561361,0.15,1.0,6390.0,0.13022983,0.8694462,0.21001005,12780.0,638
-1.9652178,0.10561154,0.6,1.0,6400.0,0.13019295,0.8694911,0.21001859,12800.0,639
-1.6904625,0.10562834,0.35,1.0,6410.0,0.13017918,0.8695264,0.21002162,12820.0,640
-1.4861882,0.10562784,0.2,1.0,6420.0,0.1301974,0.8695362,0.21003357,12840.0,641
-2.3219426,0.105619505,0.3,1.0,6430.0,0.13017935,0.86958617,0.21005343,12860.0,642
-1.9519417,0.1055949,0.3,1.0,6440.0,0.13015144,0.86957955,0.21005282,12880.0,643
-3.988358,0.10556856,0.45,0.5,6450.0,0.13013363,0.8696275,0.21006085,12900.0,644
-2.0975666,0.10557137,0.4,0.9,6460.0,0.13011734,0.86968523,0.21006195,12920.0,645
-2.0256572,0.105589874,0.4,1.0,6470.0,0.13008803,0.8697192,0.21006559,12940.0,646
-2.3093412,0.1055753,0.3,1.0,6480.0,0.13005453,0.8697359,0.2100706,12960.0,647
-1.911816,0.10555403,0.4,1.0,6490.0,0.13002609,0.869759,0.21006869,12980.0,648
-2.5954707,0.105561405,0.3,1.0,6500.0,0.1300066,0.8698178,0.21006869,13000.0,649
-2.588012,0.10557075,0.1,0.9,6510.0,0.1300162,0.86979884,0.21005438,13020.0,650
-2.1318457,0.10557237,0.4,1.0,6520.0,0.1299825,0.86981314,0.21005479,13040.0,651
-2.5932465,0.10561152,0.15,0.9,6530.0,0.13001816,0.8698239,0.21006168,13060.0,652
-2.1010756,0.10559505,0.35,1.0,6540.0,0.1299913,0.86987185,0.21007898,13080.0,653
-2.3503428,0.10558471,0.2,0.9,6550.0,0.1299795,0.8698688,0.2100885,13100.0,654
-1.4927408,0.1055725,0.35,1.0,6560.0,0.13000949,0.86991364,0.21009907,13120.0,655
-4.3647485,0.10556305,0.5,0.8,6570.0,0.12998654,0.8699549,0.21010925,13140.0,656
-2.161578,0.10554719,0.5,1.0,6580.0,0.12997366,0.8700003,0.21010217,13160.0,657
-2.9286714,0.10554505,0.25,1.0,6590.0,0.1299496,0.8700261,0.21009506,13180.0,658
-2.7591007,0.105546996,0.25,1.0,6600.0,0.12997204,0.8700879,0.21009669,13200.0,659
-1.9806885,0.105532914,0.35,1.0,6610.0,0.12995368,0.87014407,0.21010697,13220.0,660
-1.8769534,0.10549671,0.3,1.0,6620.0,0.12993203,0.8701849,0.21010514,13240.0,661
-1.9732507,0.10552749,0.25,1.0,6630.0,0.12995507,0.8701646,0.21010303,13260.0,662
-1.9494864,0.105527565,0.4,1.0,6640.0,0.12994532,0.87019664,0.21009737,13280.0,663
-1.8956678,0.10554041,0.2,1.0,6650.0,0.12991276,0.87023145,0.21011198,13300.0,664
-1.9198809,0.105524585,0.3,1.0,6660.0,0.12988795,0.87027884,0.21011381,13320.0,665
-1.7528747,0.10551424,0.3,1.0,6670.0,0.12990315,0.87035817,0.2101249,13340.0,666
-2.4456036,0.105543844,0.2,1.0,6680.0,0.12989813,0.870395,0.2101187,13360.0,667
-2.243447,0.105529815,0.35,0.8,6690.0,0.12990515,0.8704305,0.2101119,13380.0,668
-2.6016333,0.10552625,0.25,1.0,6700.0,0.12990808,0.8704576,0.21011978,13400.0,669
-1.7772058,0.10552897,0.35,1.0,6710.0,0.12988228,0.870482,0.21012536,13420.0,670
-1.6785018,0.10550852,0.45,1.0,6720.0,0.12986684,0.8705619,0.21014404,13440.0,671
-2.3679423,0.10549119,0.45,0.9,6730.0,0.12982781,0.87058735,0.21014051,13460.0,672
-2.2756994,0.10547785,0.35,0.9,6740.0,0.1298023,0.87059355,0.2101494,13480.0,673
-2.0872452,0.10549981,0.2,1.0,6750.0,0.12983769,0.87063384,0.21015926,13500.0,674
-2.1545472,0.10549171,0.35,1.0,6760.0,0.12984894,0.8706631,0.21015951,13520.0,675
-2.2108207,0.105461836,0.35,1.0,6770.0,0.12981375,0.8706808,0.21016593,13540.0,676
-1.6933368,0.105455965,0.25,1.0,6780.0,0.12980206,0.87071157,0.210161,13560.0,677
-2.3485608,0.1054807,0.25,0.9,6790.0,0.12979122,0.8707146,0.21015371,13580.0,678
-2.354197,0.10549951,0.15,1.0,6800.0,0.1297758,0.8707235,0.2101516,13600.0,679
-2.1528015,0.105524026,0.4,1.0,6810.0,0.12977926,0.8707712,0.21015555,13620.0,680
-1.7434871,0.10554767,0.3,0.9,6820.0,0.1297743,0.87078375,0.21015815,13640.0,681
-3.287796,0.10554606,0.4,1.0,6830.0,0.12974639,0.87081856,0.21017389,13660.0,682
-4.847548,0.105528794,0.35,0.9,6840.0,0.12972035,0.87086076,0.2101847,13680.0,683
-2.3943343,0.1055299,0.2,1.0,6850.0,0.12970544,0.8708844,0.2101851,13700.0,684
-1.8621212,0.10550811,0.5,1.0,6860.0,0.12968618,0.8709235,0.21018913,13720.0,685
-1.639986,0.10554737,0.4,0.9,6870.0,0.12968852,0.8709577,0.21018124,13740.0,686
-1.8554112,0.10557127,0.3,1.0,6880.0,0.12969987,0.87100095,0.21018942,13760.0,687
-2.1706831,0.105548486,0.2,1.0,6890.0,0.12968683,0.8710575,0.21018639,13780.0,688
-2.0590959,0.105536535,0.2,0.9,6900.0,0.12966128,0.87108487,0.21017751,13800.0,689
-2.2087147,0.10552905,0.25,1.0,6910.0,0.1296672,0.8711018,0.21016972,13820.0,690
-2.7104747,0.105530955,0.3,1.0,6920.0,0.12963678,0.8711226,0.21016273,13840.0,691
-1.4787182,0.10550207,0.45,1.0,6930.0,0.1296026,0.8711665,0.21016221,13860.0,692
-2.0034292,0.10547038,0.4,1.0,6940.0,0.12960875,0.87121576,0.21017122,13880.0,693
-1.8170837,0.10545755,0.25,1.0,6950.0,0.12958379,0.8712624,0.21017626,13900.0,694
-1.7242895,0.10542798,0.4,1.0,6960.0,0.12956017,0.87130713,0.21018215,13920.0,695
-2.0300257,0.10540261,0.3,1.0,6970.0,0.12954803,0.8713436,0.21019638,13940.0,696
-2.1696944,0.10542294,0.35,1.0,6980.0,0.12952435,0.87139225,0.21019436,13960.0,697
-2.6021295,0.10540663,0.35,0.9,6990.0,0.1294928,0.8714308,0.21018913,13980.0,698
-1.9690781,0.10539238,0.35,0.8,7000.0,0.12945527,0.8714592,0.21019548,14000.0,699
-1.5831407,0.10538877,0.25,1.0,7010.0,0.12943083,0.8714986,0.21020113,14020.0,700
-2.0094838,0.1053724,0.3,1.0,7020.0,0.12941761,0.8715234,0.21021944,14040.0,701
-2.7018673,0.105438784,0.3,1.0,7030.0,0.12944053,0.87152976,0.21022244,14060.0,702
-2.3794322,0.10541747,0.3,1.0,7040.0,0.12941878,0.8715541,0.21022668,14080.0,703
-1.9303331,0.10543739,0.2,1.0,7050.0,0.12941064,0.87158245,0.21022148,14100.0,704
-2.0290906,0.10543419,0.2,0.9,7060.0,0.12942584,0.87158066,0.21020985,14120.0,705
-1.5669305,0.105453484,0.4,1.0,7070.0,0.12941091,0.8715939,0.21019715,14140.0,706
-1.74103,0.10546973,0.2,1.0,7080.0,0.12946075,0.8716274,0.21020621,14160.0,707
-2.3278506,0.105476946,0.4,1.0,7090.0,0.1294659,0.8716627,0.21021421,14180.0,708
-2.0179753,0.1054575,0.15,0.9,7100.0,0.12944506,0.87169665,0.21021341,14200.0,709
-1.6538906,0.10546893,0.15,1.0,7110.0,0.12943615,0.8717002,0.21019638,14220.0,710
-1.8102236,0.105482854,0.35,0.9,7120.0,0.1294164,0.87172335,0.21018486,14240.0,711
-1.8317354,0.105457045,0.2,1.0,7130.0,0.12937851,0.8717368,0.21019547,14260.0,712
-2.1820226,0.1054368,0.3,1.0,7140.0,0.12935567,0.87174773,0.21020228,14280.0,713
-2.6757934,0.10542392,0.25,1.0,7150.0,0.12936948,0.8717966,0.2102057,14300.0,714
-2.598335,0.10543049,0.3,0.8,7160.0,0.12936276,0.87182754,0.21020004,14320.0,715
-2.2270055,0.10541174,0.5,1.0,7170.0,0.12933576,0.8718608,0.21021743,14340.0,716
-2.0808842,0.10542358,0.35,0.8,7180.0,0.12933819,0.8718848,0.21022077,14360.0,717
-2.0441048,0.10542262,0.25,1.0,7190.0,0.12932517,0.871929,0.21023273,14380.0,718
-1.852843,0.10541804,0.25,1.0,7200.0,0.12930617,0.8719401,0.21024835,14400.0,719
-1.7445551,0.10547656,0.25,1.0,7210.0,0.12931336,0.8719545,0.21024586,14420.0,720
-2.0593276,0.10545197,0.4,1.0,7220.0,0.12928064,0.87197876,0.21024847,14440.0,721
-2.5854752,0.10543388,0.35,1.0,7230.0,0.12926792,0.8719835,0.21025372,14460.0,722
-2.4973063,0.10544366,0.25,1.0,7240.0,0.12924154,0.8720252,0.21026014,14480.0,723
-1.6326945,0.105443045,0.6,1.0,7250.0,0.12924014,0.8720613,0.21026571,14500.0,724
-2.1452029,0.105437785,0.25,1.0,7260.0,0.12923032,0.8720741,0.21026975,14520.0,725
-2.3992002,0.10546762,0.25,1.0,7270.0,0.12926506,0.8720794,0.21026546,14540.0,726
-1.8049854,0.10545461,0.35,0.9,7280.0,0.12923066,0.87209487,0.21027723,14560.0,727
-2.1095102,0.10543533,0.4,1.0,7290.0,0.1292126,0.87211937,0.21027535,14580.0,728
-1.9557194,0.105420046,0.2,1.0,7300.0,0.12917867,0.8721373,0.21027693,14600.0,729
-1.6448686,0.10541356,0.3,1.0,7310.0,0.12915982,0.8721598,0.21028909,14620.0,730
-2.0187602,0.10539383,0.4,1.0,7320.0,0.12912463,0.87219363,0.21031207,14640.0,731
-1.832633,0.1053805,0.35,1.0,7330.0,0.1291122,0.87225217,0.21032017,14660.0,732
-1.8424813,0.10535336,0.6,1.0,7340.0,0.1290826,0.8722601,0.21032205,14680.0,733
-2.307009,0.10533242,0.35,1.0,7350.0,0.12905176,0.8722827,0.21032354,14700.0,734
-1.9101593,0.10533436,0.25,1.0,7360.0,0.12903595,0.8722951,0.21031804,14720.0,735
-2.09596,0.105300404,0.2,1.0,7370.0,0.1290094,0.8723342,0.21032564,14740.0,736
-1.8682106,0.10529238,0.15,1.0,7380.0,0.12900974,0.8723609,0.21033281,14760.0,737
-2.1624713,0.10529868,0.35,1.0,7390.0,0.12899913,0.87237626,0.21033657,14780.0,738
-2.0920126,0.10527586,0.35,1.0,7400.0,0.12897588,0.8724055,0.21033056,14800.0,739
-2.020187,0.10525379,0.25,1.0,7410.0,0.12896247,0.87244296,0.21034856,14820.0,740
-2.2404783,0.105274715,0.3,1.0,7420.0,0.12895992,0.8724759,0.2103546,14840.0,741
-2.7538335,0.1052528,0.4,0.9,7430.0,0.12893058,0.87253284,0.2103588,14860.0,742
-2.0784717,0.10523768,0.35,1.0,7440.0,0.1289076,0.87254333,0.21034403,14880.0,743
-1.5959777,0.105200864,0.15,1.0,7450.0,0.12887724,0.87257427,0.21035022,14900.0,744
-2.5157022,0.105188884,0.25,1.0,7460.0,0.12885286,0.87260944,0.21036187,14920.0,745
-1.9872459,0.10517159,0.4,1.0,7470.0,0.12883717,0.872637,0.21035652,14940.0,746
-1.781607,0.10515406,0.3,1.0,7480.0,0.12880868,0.8726659,0.2103659,14960.0,747
-1.9901657,0.1051513,0.2,1.0,7490.0,0.1287905,0.87271374,0.21036726,14980.0,748
-2.1659389,0.105155766,0.25,0.9,7500.0,0.12879007,0.87273216,0.2103803,15000.0,749
-1.8025868,0.105149,0.2,1.0,7510.0,0.12876736,0.87275153,0.21037656,15020.0,750
-1.6755435,0.10513102,0.2,0.7,7520.0,0.12875636,0.87277585,0.21038459,15040.0,751
-2.2839513,0.10511678,0.2,0.8,7530.0,0.1287311,0.872797,0.2103786,15060.0,752
-2.4231484,0.10512362,0.3,0.9,7540.0,0.12872797,0.8728034,0.21037224,15080.0,753
-1.9859011,0.10512653,0.15,1.0,7550.0,0.1287188,0.8728049,0.21037383,15100.0,754
-1.9218537,0.10512018,0.3,1.0,7560.0,0.12869218,0.87281996,0.21038139,15120.0,755
-1.8188145,0.10508534,0.6,0.9,7570.0,0.12865326,0.87281424,0.210374,15140.0,756
-2.1311326,0.10508527,0.4,0.9,7580.0,0.1286447,0.8728611,0.21037354,15160.0,757
-2.4239316,0.10509309,0.3,0.9,7590.0,0.12864064,0.87289435,0.21038099,15180.0,758
-2.8206973,0.10507126,0.3,0.8,7600.0,0.12862389,0.87292427,0.21038598,15200.0,759
-3.7254205,0.10507245,0.2,0.9,7610.0,0.12862317,0.87294865,0.21039505,15220.0,760
-1.9209013,0.10505591,0.35,0.9,7620.0,0.12859596,0.87295693,0.2103942,15240.0,761
-2.1614935,0.10503819,0.2,1.0,7630.0,0.12857793,0.87296766,0.21039501,15260.0,762
-1.8267806,0.10502706,0.3,1.0,7640.0,0.12857181,0.87299126,0.21040516,15280.0,763
-1.6298577,0.105007716,0.1,1.0,7650.0,0.12856506,0.87301064,0.2104061,15300.0,764
-2.0852191,0.104985565,0.3,1.0,7660.0,0.12854625,0.8730214,0.21040754,15320.0,765
-2.0417132,0.10500632,0.2,1.0,7670.0,0.12855376,0.873025,0.2104138,15340.0,766
-2.0288858,0.105028726,0.35,1.0,7680.0,0.12858573,0.8730623,0.21041983,15360.0,767
-4.560443,0.10503437,0.3,0.8,7690.0,0.12858061,0.8730862,0.21042345,15380.0,768
-2.389395,0.10502539,0.25,0.9,7700.0,0.1285729,0.8731248,0.21043673,15400.0,769
-2.6241522,0.10503149,0.35,0.8,7710.0,0.12859079,0.8731486,0.21043661,15420.0,770
-2.2387178,0.10503272,0.2,0.9,7720.0,0.12856454,0.8731788,0.21042785,15440.0,771
-2.2778437,0.105021566,0.3,1.0,7730.0,0.1285461,0.8732061,0.21043722,15460.0,772
-2.150947,0.1050023,0.3,1.0,7740.0,0.12853019,0.8732206,0.21043186,15480.0,773
-1.9218142,0.10499444,0.45,1.0,7750.0,0.12852643,0.87327164,0.21045575,15500.0,774
-1.6650381,0.10501026,0.25,0.9,7760.0,0.12855063,0.8732994,0.21045005,15520.0,775
-2.3643935,0.10499347,0.25,1.0,7770.0,0.12853605,0.87332326,0.21045303,15540.0,776
-1.6696475,0.1049707,0.25,1.0,7780.0,0.12851445,0.87333924,0.2104636,15560.0,777
-1.8792385,0.10495761,0.35,1.0,7790.0,0.12848823,0.87334967,0.21048044,15580.0,778
-2.4009843,0.10493552,0.25,0.9,7800.0,0.12846695,0.8733397,0.2104725,15600.0,779
-2.7278647,0.10492888,0.25,0.8,7810.0,0.12845518,0.8733487,0.2104835,15620.0,780
-2.000494,0.10489618,0.35,0.7,7820.0,0.12842715,0.8733637,0.21048881,15640.0,781
-1.6375911,0.10487428,0.35,0.7,7830.0,0.1283981,0.8734072,0.21049044,15660.0,782
-2.0971227,0.104892425,0.4,0.8,7840.0,0.1284257,0.8734538,0.21049139,15680.0,783
-1.9056076,0.10488817,0.25,0.8,7850.0,0.12842067,0.87347716,0.2104863,15700.0,784
-2.427064,0.104896404,0.3,0.9,7860.0,0.12842903,0.8734898,0.21049084,15720.0,785
-2.0925481,0.10487358,0.3,1.0,7870.0,0.12842834,0.8734911,0.21049036,15740.0,786
-2.2398791,0.104883745,0.15,1.0,7880.0,0.12844123,0.8735235,0.21050356,15760.0,787
-6.2084556,0.104887925,0.4,0.6,7890.0,0.12841924,0.87354296,0.21051405,15780.0,788
-2.357331,0.10486018,0.35,1.0,7900.0,0.12839307,0.87356234,0.21051382,15800.0,789
-1.8175516,0.1048428,0.25,0.9,7910.0,0.12836835,0.87358284,0.21051884,15820.0,790
-2.117878,0.104824886,0.3,0.9,7920.0,0.12834483,0.8735929,0.21052428,15840.0,791
-2.484796,0.10479852,0.3,0.9,7930.0,0.12831235,0.87360746,0.21052915,15860.0,792
-1.4027061,0.10478835,0.1,0.7,7940.0,0.12829185,0.87362784,0.21054317,15880.0,793
-2.6554103,0.10478228,0.4,0.9,7950.0,0.12829284,0.87364084,0.21054886,15900.0,794
-1.9884323,0.104769595,0.5,0.9,7960.0,0.1282803,0.87368125,0.21054678,15920.0,795
-1.684164,0.10474322,0.3,0.9,7970.0,0.12825912,0.8737262,0.2105611,15940.0,796
-1.9061129,0.10475602,0.45,0.9,7980.0,0.12824148,0.8737426,0.21055812,15960.0,797
-1.7950656,0.10472754,0.15,1.0,7990.0,0.12821576,0.87375706,0.21054786,15980.0,798
-2.0234036,0.10473575,0.25,1.0,8000.0,0.128212,0.87374574,0.21055125,16000.0,799
-2.5577855,0.104727246,0.35,0.9,8010.0,0.12821181,0.87375355,0.21054675,16020.0,800
-2.4536662,0.10472331,0.2,1.0,8020.0,0.128208,0.8737612,0.21055467,16040.0,801
-3.0358837,0.10470057,0.25,0.9,8030.0,0.1281829,0.8737874,0.21056145,16060.0,802
-1.6593726,0.104682066,0.2,1.0,8040.0,0.12815757,0.8737903,0.21055454,16080.0,803
-2.0568337,0.10465129,0.35,0.8,8050.0,0.12813877,0.87379104,0.21056065,16100.0,804
-1.8629475,0.10464594,0.35,0.8,8060.0,0.1281185,0.873816,0.21056244,16120.0,805
-4.536799,0.10463335,0.3,0.9,8070.0,0.12810308,0.8738144,0.21056497,16140.0,806
-1.572174,0.104616635,0.3,1.0,8080.0,0.12808083,0.8738007,0.21056439,16160.0,807
-2.064033,0.104622945,0.25,0.9,8090.0,0.128092,0.87384623,0.21057941,16180.0,808
-2.1429744,0.10462937,0.4,0.7,8100.0,0.12809685,0.8738546,0.21058773,16200.0,809
-2.5613768,0.10460994,0.3,1.0,8110.0,0.12809528,0.8738654,0.21058303,16220.0,810
-2.3837774,0.10457797,0.45,0.8,8120.0,0.12807417,0.87389153,0.21058293,16240.0,811
-2.0812993,0.10457669,0.3,1.0,8130.0,0.1280547,0.87392443,0.21059063,16260.0,812
-1.8394524,0.10455854,0.45,0.9,8140.0,0.12805055,0.87393284,0.21059601,16280.0,813
-2.1595578,0.10453626,0.35,0.9,8150.0,0.12802632,0.87393546,0.21059488,16300.0,814
-2.0662305,0.10451369,0.45,0.9,8160.0,0.12800914,0.8739541,0.21059825,16320.0,815
-2.4450688,0.10453363,0.2,0.8,8170.0,0.12800086,0.8739545,0.2106002,16340.0,816
-1.941322,0.10450656,0.3,1.0,8180.0,0.12798135,0.87396795,0.21060951,16360.0,817
-2.038308,0.10449846,0.65,0.8,8190.0,0.12795188,0.87399507,0.21062005,16380.0,818
-2.1212459,0.10450813,0.25,0.8,8200.0,0.12796743,0.87401724,0.21063511,16400.0,819
-2.1946473,0.1044868,0.45,0.9,8210.0,0.127937,0.87402934,0.21063463,16420.0,820
-2.1513484,0.10446444,0.2,1.0,8220.0,0.12792154,0.87404746,0.21063498,16440.0,821
-2.2871966,0.10445407,0.4,1.0,8230.0,0.12789078,0.8740604,0.2106345,16460.0,822
-2.280004,0.10446355,0.35,0.9,8240.0,0.12789845,0.8740771,0.21065417,16480.0,823
-1.5723164,0.10446715,0.2,1.0,8250.0,0.12790114,0.8740656,0.21065202,16500.0,824
-1.8216269,0.104483455,0.35,1.0,8260.0,0.12789701,0.87408584,0.21066844,16520.0,825
-2.1100523,0.104457214,0.25,0.8,8270.0,0.1278603,0.874094,0.21067014,16540.0,826
-1.362121,0.10447256,0.35,1.0,8280.0,0.12784539,0.8741166,0.2106747,16560.0,827
-5.892247,0.104447775,0.2,0.9,8290.0,0.1278183,0.8741537,0.21068037,16580.0,828
-1.7351615,0.104441874,0.3,1.0,8300.0,0.12781802,0.8741503,0.21067978,16600.0,829
