train/episode,stats_g/std,test/episode,test/success_rate,stats_o/std,stats_o/mean,train/success_rate,test/mean_Q,epoch,stats_g/mean
11160.0,0.1112163,5580.0,0.8,0.12498961,0.20360461,0.05,-5.0431466,557,0.8616476
11180.0,0.11119405,5590.0,0.7,0.12502784,0.20358993,0.1,-7.224471,558,0.8616638
11200.0,0.1112575,5600.0,0.8,0.12506819,0.20358591,0.1,-5.74955,559,0.86169034
11220.0,0.11127719,5610.0,0.9,0.12514669,0.20359087,0.0,-6.806279,560,0.8616573
11240.0,0.1112623,5620.0,0.6,0.1251683,0.2036126,0.05,-6.7508116,561,0.8616654
11260.0,0.11127385,5630.0,0.9,0.12518515,0.20360532,0.0,-5.6813607,562,0.861667
11280.0,0.111286044,5640.0,0.7,0.1252385,0.20360436,0.0,-6.6755114,563,0.86165833
11300.0,0.111277044,5650.0,0.8,0.12526026,0.20360567,0.05,-10.088532,564,0.8616972
11320.0,0.11124408,5660.0,0.7,0.12526937,0.20360176,0.05,-7.5975876,565,0.86170644
11340.0,0.111278296,5670.0,0.9,0.1253215,0.20360035,0.0,-5.767817,566,0.86172646
11360.0,0.11126992,5680.0,0.8,0.1253382,0.2036171,0.0,-5.9247904,567,0.8617534
11380.0,0.111267604,5690.0,0.6,0.12536596,0.2036209,0.1,-6.144372,568,0.86180633
11400.0,0.11129055,5700.0,0.9,0.12539712,0.20362331,0.05,-6.300064,569,0.86182255
11420.0,0.11133721,5710.0,0.9,0.12542546,0.20359263,0.05,-6.7679954,570,0.8618246
11440.0,0.11136019,5720.0,0.7,0.12548882,0.20360027,0.0,-5.139228,571,0.86182386
11460.0,0.1113467,5730.0,0.9,0.12552737,0.20357807,0.0,-5.277146,572,0.8618181
11480.0,0.111425586,5740.0,0.9,0.12558536,0.20356391,0.0,-6.0775385,573,0.8618102
11500.0,0.11141775,5750.0,0.7,0.12558043,0.20355035,0.15,-5.4646907,574,0.8618217
11520.0,0.11144182,5760.0,0.7,0.1256088,0.20356418,0.0,-9.155053,575,0.8618422
11540.0,0.11147598,5770.0,0.9,0.12563397,0.20356174,0.05,-9.323954,576,0.8618371
11560.0,0.11147971,5780.0,0.8,0.12564655,0.20357502,0.15,-6.666623,577,0.8618884
11580.0,0.11145884,5790.0,0.5,0.12568851,0.2035878,0.05,-6.126536,578,0.86189294
11600.0,0.11147132,5800.0,0.5,0.12574235,0.20358421,0.05,-5.4640512,579,0.86189693
11620.0,0.11149329,5810.0,0.6,0.12579662,0.20357215,0.1,-7.387207,580,0.8618736
11640.0,0.11147728,5820.0,0.8,0.12580384,0.20359543,0.15,-4.4628096,581,0.861924
11660.0,0.111472666,5830.0,0.8,0.1258003,0.20358405,0.3,-5.523938,582,0.8619383
11680.0,0.111504436,5840.0,0.8,0.12583701,0.20358616,0.05,-4.6092935,583,0.86196774
11700.0,0.11150471,5850.0,0.7,0.12586111,0.20357929,0.05,-5.236544,584,0.8619864
11720.0,0.11149659,5860.0,0.9,0.12586652,0.20360164,0.05,-4.476881,585,0.86201805
11740.0,0.11152011,5870.0,1.0,0.12590393,0.2036088,0.0,-4.410939,586,0.8620165
11760.0,0.11152136,5880.0,0.2,0.125912,0.20358904,0.05,-16.574148,587,0.8620427
11780.0,0.11158336,5890.0,0.7,0.12594569,0.2035908,0.0,-7.333051,588,0.86201876
11800.0,0.11159789,5900.0,1.0,0.12599668,0.2035863,0.15,-4.6667843,589,0.8620162
11820.0,0.1116439,5910.0,0.9,0.12603831,0.20358977,0.1,-5.3971505,590,0.86202663
11840.0,0.11163205,5920.0,0.8,0.12607644,0.20360813,0.0,-4.817355,591,0.862055
11860.0,0.11163852,5930.0,0.8,0.1260983,0.20360881,0.1,-5.338154,592,0.86208534
11880.0,0.11168786,5940.0,0.8,0.12614135,0.20360489,0.05,-5.1331663,593,0.8621111
11900.0,0.11168512,5950.0,0.8,0.12617213,0.20359264,0.05,-6.540335,594,0.8621261
11920.0,0.11176125,5960.0,0.9,0.12620632,0.20360707,0.05,-5.4995437,595,0.86215764
11940.0,0.11175692,5970.0,0.9,0.12622163,0.20362137,0.15,-4.704257,596,0.86217624
11960.0,0.11175253,5980.0,0.8,0.1262505,0.20362875,0.1,-7.406769,597,0.8621855
11980.0,0.11177784,5990.0,0.8,0.12628695,0.20360932,0.0,-5.330938,598,0.8621745
12000.0,0.1118037,6000.0,1.0,0.12633587,0.20359634,0.0,-3.8576195,599,0.8621555
12020.0,0.11181092,6010.0,0.9,0.12634414,0.2035982,0.05,-6.2086654,600,0.86215883
12040.0,0.111795224,6020.0,1.0,0.12636167,0.20358235,0.0,-4.293338,601,0.86215943
12060.0,0.11177989,6030.0,0.9,0.12638034,0.20356627,0.0,-4.2683897,602,0.86214995
12080.0,0.11177569,6040.0,0.9,0.1264181,0.20354147,0.05,-4.966575,603,0.86214656
12100.0,0.11177733,6050.0,0.7,0.12646118,0.20354338,0.0,-5.4465003,604,0.8621416
12120.0,0.11176226,6060.0,1.0,0.12645513,0.20354223,0.05,-3.2079804,605,0.8621657
12140.0,0.1117518,6070.0,0.8,0.12648092,0.20353617,0.1,-4.9372787,606,0.8621578
12160.0,0.11174045,6080.0,0.8,0.12647642,0.20352638,0.0,-5.1584644,607,0.8621671
12180.0,0.11181453,6090.0,0.6,0.12651564,0.20352241,0.05,-4.603162,608,0.8621469
12200.0,0.111795425,6100.0,0.8,0.12653784,0.20353483,0.05,-4.772885,609,0.8621557
12220.0,0.111797385,6110.0,0.9,0.12655604,0.20354491,0.0,-4.7129645,610,0.86217064
12240.0,0.111824125,6120.0,1.0,0.12658362,0.20355459,0.0,-4.5413847,611,0.8621767
12260.0,0.11182263,6130.0,0.7,0.126622,0.20354421,0.05,-5.8246927,612,0.8621907
12280.0,0.11183826,6140.0,0.5,0.12664632,0.20352869,0.1,-6.2445183,613,0.8621978
12300.0,0.11187955,6150.0,0.6,0.12667063,0.20350307,0.0,-6.6450057,614,0.86219925
12320.0,0.11187455,6160.0,1.0,0.12666517,0.20349988,0.05,-4.746108,615,0.8622183
12340.0,0.11187748,6170.0,0.9,0.12666103,0.20350781,0.2,-4.308371,616,0.8622472
12360.0,0.11187041,6180.0,0.9,0.12669066,0.20351546,0.1,-4.392798,617,0.86227685
12380.0,0.111883126,6190.0,0.7,0.12671627,0.20351654,0.05,-4.195955,618,0.8622928
12400.0,0.11191383,6200.0,0.9,0.12673709,0.20349899,0.1,-3.6231778,619,0.86229014
12420.0,0.111943565,6210.0,0.8,0.12677886,0.20351565,0.1,-7.0842085,620,0.86231107
12440.0,0.11192318,6220.0,1.0,0.12677848,0.20351996,0.1,-4.857962,621,0.86232
12460.0,0.111910544,6230.0,0.9,0.1267822,0.20350076,0.0,-4.1397824,622,0.862335
12480.0,0.11189026,6240.0,0.9,0.12678741,0.20347911,0.1,-4.2714515,623,0.86235696
12500.0,0.11187813,6250.0,0.9,0.12682602,0.2034804,0.1,-6.0854506,624,0.86237574
12520.0,0.111871205,6260.0,0.7,0.1268295,0.20349719,0.15,-5.8727965,625,0.8624225
12540.0,0.11188539,6270.0,0.9,0.12684843,0.2035055,0.1,-4.957862,626,0.8624327
12560.0,0.11188731,6280.0,0.9,0.12686908,0.20350054,0.2,-6.8498344,627,0.86246425
12580.0,0.11187142,6290.0,0.9,0.12687288,0.2035242,0.0,-4.231184,628,0.8624661
12600.0,0.1118838,6300.0,0.7,0.12691602,0.20352589,0.0,-5.354625,629,0.8624607
12620.0,0.11186528,6310.0,0.8,0.12691274,0.20354155,0.0,-5.153458,630,0.86246824
12640.0,0.111884,6320.0,0.9,0.12692288,0.2035419,0.15,-3.9700153,631,0.86248475
12660.0,0.11192999,6330.0,0.8,0.12693632,0.20353857,0.15,-6.126275,632,0.8625071
12680.0,0.11200432,6340.0,0.9,0.1269837,0.20353061,0.1,-4.9945555,633,0.8625409
12700.0,0.111999296,6350.0,0.9,0.12701285,0.20353605,0.05,-4.6710844,634,0.86255836
12720.0,0.11200136,6360.0,1.0,0.1270389,0.20354182,0.05,-4.4644213,635,0.862586
12740.0,0.11199703,6370.0,0.8,0.12708247,0.20352463,0.0,-4.29482,636,0.86259395
12760.0,0.11199536,6380.0,0.9,0.12710366,0.20350654,0.05,-4.6175056,637,0.86258364
12780.0,0.1120044,6390.0,1.0,0.12711847,0.20348996,0.0,-4.0505133,638,0.8625702
12800.0,0.11200467,6400.0,1.0,0.12715784,0.20347998,0.05,-3.8300653,639,0.86256576
12820.0,0.11200733,6410.0,1.0,0.12719071,0.20347692,0.0,-4.0029917,640,0.8625837
12840.0,0.11202795,6420.0,0.9,0.12722236,0.20347145,0.1,-3.7694974,641,0.8626117
12860.0,0.112023115,6430.0,0.9,0.127248,0.20349139,0.0,-3.8272495,642,0.86262983
12880.0,0.11201799,6440.0,1.0,0.1272681,0.20349644,0.0,-4.472709,643,0.86262614
12900.0,0.11203996,6450.0,0.9,0.12731665,0.20349632,0.0,-3.562378,644,0.8626106
12920.0,0.112051465,6460.0,1.0,0.12732852,0.20349647,0.05,-4.343953,645,0.86264557
12940.0,0.11204686,6470.0,0.8,0.12734047,0.2035192,0.15,-4.1736045,646,0.86266786
12960.0,0.11202094,6480.0,1.0,0.12734301,0.2035177,0.05,-4.3800235,647,0.8626712
12980.0,0.11200867,6490.0,0.6,0.12734716,0.20352411,0.05,-5.4206553,648,0.8626855
13000.0,0.11200289,6500.0,1.0,0.12736276,0.20352902,0.05,-4.4716897,649,0.8626936
13020.0,0.112012714,6510.0,0.9,0.1273893,0.20353776,0.05,-3.3361468,650,0.8626875
13040.0,0.11204624,6520.0,0.9,0.12741102,0.20354882,0.05,-4.1573143,651,0.8627208
13060.0,0.11207602,6530.0,0.9,0.12741779,0.20354927,0.05,-4.5747857,652,0.8627505
13080.0,0.112076424,6540.0,0.9,0.12743673,0.20355639,0.0,-5.2559786,653,0.8627477
13100.0,0.11205745,6550.0,0.8,0.12748818,0.20356157,0.05,-7.1725264,654,0.86274904
13120.0,0.112099566,6560.0,0.7,0.12751108,0.20355372,0.05,-5.158407,655,0.8627696
13140.0,0.11207357,6570.0,0.8,0.12754874,0.20353308,0.05,-3.5322742,656,0.8627673
13160.0,0.11208641,6580.0,0.9,0.12756222,0.20352583,0.0,-5.22323,657,0.86276656
13180.0,0.11211426,6590.0,1.0,0.127595,0.20353138,0.0,-4.1424356,658,0.8627758
13200.0,0.112113394,6600.0,0.9,0.12759684,0.20353182,0.05,-4.311183,659,0.8628008
13220.0,0.11211491,6610.0,0.9,0.12762439,0.20354497,0.1,-3.6607022,660,0.86282563
13240.0,0.11212049,6620.0,0.8,0.12763485,0.20354733,0.05,-5.731062,661,0.86286026
13260.0,0.11215029,6630.0,1.0,0.12769502,0.20357771,0.05,-4.930925,662,0.8628761
13280.0,0.11213651,6640.0,0.8,0.127684,0.20356676,0.05,-4.177112,663,0.8628762
13300.0,0.11215938,6650.0,0.8,0.12768942,0.20355026,0.0,-5.0255256,664,0.8628731
13320.0,0.1122004,6660.0,0.9,0.12769833,0.20356457,0.0,-4.135881,665,0.8628935
13340.0,0.11220279,6670.0,1.0,0.1277248,0.20357403,0.05,-4.0133615,666,0.8628965
13360.0,0.11217902,6680.0,1.0,0.12775914,0.20358936,0.0,-4.2704725,667,0.86290455
13380.0,0.11216116,6690.0,0.7,0.1277675,0.20360763,0.05,-4.1590853,668,0.862942
13400.0,0.11214503,6700.0,0.8,0.12779407,0.20361532,0.05,-3.9318593,669,0.862943
13420.0,0.11213696,6710.0,1.0,0.12780923,0.20360598,0.15,-3.2448754,670,0.8629585
13440.0,0.1121461,6720.0,0.7,0.12781557,0.2036027,0.1,-6.50973,671,0.86296207
13460.0,0.11213777,6730.0,0.9,0.12783448,0.20358945,0.05,-4.661079,672,0.8629573
13480.0,0.11212259,6740.0,0.9,0.12781887,0.20358084,0.05,-5.081142,673,0.8629673
13500.0,0.11214445,6750.0,1.0,0.12783915,0.20356078,0.05,-4.216731,674,0.86296606
13520.0,0.112119265,6760.0,0.9,0.1278746,0.20357981,0.0,-5.11653,675,0.8629811
13540.0,0.112107396,6770.0,0.9,0.12790798,0.20360678,0.0,-4.676112,676,0.8630183
13560.0,0.112099074,6780.0,0.9,0.12789841,0.20360819,0.0,-3.3658295,677,0.863034
13580.0,0.1120756,6790.0,0.9,0.1279108,0.20360252,0.0,-5.17673,678,0.8630523
13600.0,0.11206188,6800.0,1.0,0.12791833,0.20361674,0.1,-3.7966683,679,0.8630743
13620.0,0.112085134,6810.0,1.0,0.12791196,0.20363122,0.05,-3.1634114,680,0.86310583
13640.0,0.112083584,6820.0,1.0,0.12792899,0.2036242,0.1,-3.6703506,681,0.8631325
13660.0,0.11207739,6830.0,1.0,0.12793007,0.20363346,0.15,-3.6682897,682,0.8631442
13680.0,0.11209843,6840.0,0.7,0.1279717,0.20364502,0.1,-6.635096,683,0.8631611
13700.0,0.11208383,6850.0,0.8,0.12798783,0.20364818,0.1,-3.727892,684,0.86319107
13720.0,0.112068675,6860.0,1.0,0.12798825,0.20364408,0.1,-4.2068295,685,0.8632145
13740.0,0.11207258,6870.0,0.9,0.1280155,0.20362741,0.0,-4.0208826,686,0.86320704
13760.0,0.11207297,6880.0,0.6,0.128025,0.20363496,0.1,-4.0627875,687,0.86321336
13780.0,0.11207912,6890.0,0.9,0.12806053,0.20363173,0.0,-3.6703525,688,0.8632045
13800.0,0.11206925,6900.0,0.9,0.12807429,0.20364468,0.05,-3.7443326,689,0.8632104
13820.0,0.11204804,6910.0,0.7,0.12807067,0.20363222,0.1,-4.2544394,690,0.86322755
13840.0,0.112050414,6920.0,0.7,0.12808757,0.20363547,0.05,-8.361177,691,0.8632388
13860.0,0.11203593,6930.0,0.8,0.12811373,0.20362519,0.05,-3.8354125,692,0.8632527
13880.0,0.112013616,6940.0,0.7,0.1281126,0.20361847,0.05,-4.0239134,693,0.8632715
13900.0,0.112038195,6950.0,0.7,0.12815371,0.20363085,0.0,-4.5386915,694,0.8632812
13920.0,0.11203975,6960.0,0.8,0.12815686,0.20363247,0.1,-5.1623697,695,0.8632875
13940.0,0.112036385,6970.0,0.8,0.12816626,0.20363194,0.05,-4.1766768,696,0.86329675
13960.0,0.11202041,6980.0,0.8,0.12818943,0.20362198,0.0,-7.658886,697,0.8632907
13980.0,0.112027444,6990.0,0.8,0.12819237,0.20361163,0.05,-4.866912,698,0.86331004
14000.0,0.11209029,7000.0,0.9,0.1282215,0.203629,0.0,-4.30107,699,0.86331266
14020.0,0.11208481,7010.0,1.0,0.12824193,0.20360504,0.1,-3.2882068,700,0.8633073
14040.0,0.11208909,7020.0,0.9,0.12827589,0.20359646,0.1,-3.9360974,701,0.8633184
14060.0,0.112072684,7030.0,0.9,0.12830825,0.20361888,0.25,-3.5593944,702,0.863343
14080.0,0.112055205,7040.0,0.9,0.12832487,0.20361675,0.05,-3.2720554,703,0.86335367
14100.0,0.11205238,7050.0,0.9,0.12835684,0.20363599,0.05,-3.3654716,704,0.8633831
14120.0,0.11207255,7060.0,0.9,0.12839337,0.20363006,0.05,-4.809176,705,0.86340094
14140.0,0.11205479,7070.0,0.6,0.12841935,0.20363145,0.0,-5.916425,706,0.8633993
14160.0,0.11204374,7080.0,0.9,0.12842725,0.20362534,0.05,-3.7745852,707,0.8634077
14180.0,0.11202709,7090.0,0.7,0.12844016,0.20362827,0.15,-4.478857,708,0.8634146
14200.0,0.112013124,7100.0,0.8,0.12844639,0.20362745,0.2,-4.4232926,709,0.86343646
14220.0,0.11200849,7110.0,0.8,0.12847261,0.203615,0.0,-3.7021396,710,0.8634505
14240.0,0.111994356,7120.0,0.8,0.12848268,0.20362389,0.1,-3.907843,711,0.86346847
14260.0,0.11198232,7130.0,0.7,0.12846787,0.2036222,0.05,-3.649201,712,0.8635028
14280.0,0.11197644,7140.0,1.0,0.12848778,0.20362993,0.05,-3.226127,713,0.8635232
14300.0,0.11201491,7150.0,0.7,0.12851596,0.20361358,0.05,-4.339534,714,0.86351913
14320.0,0.112024285,7160.0,0.9,0.12853119,0.20361944,0.0,-4.33075,715,0.8635011
14340.0,0.11203102,7170.0,0.7,0.12856637,0.20361292,0.05,-4.2850075,716,0.8635195
14360.0,0.112086475,7180.0,1.0,0.12858738,0.20361401,0.2,-3.54388,717,0.86354655
14380.0,0.11208717,7190.0,0.8,0.12859938,0.2036317,0.0,-4.0293064,718,0.8635667
14400.0,0.11208755,7200.0,1.0,0.12863225,0.20362522,0.1,-3.455729,719,0.8635712
14420.0,0.112080194,7210.0,0.8,0.1286275,0.20361485,0.15,-4.665359,720,0.8635796
14440.0,0.11207796,7220.0,0.8,0.1286561,0.20361191,0.05,-3.914357,721,0.8635892
14460.0,0.112059094,7230.0,0.8,0.12866963,0.20361042,0.1,-5.091487,722,0.8635941
14480.0,0.11208864,7240.0,0.8,0.12873997,0.20362501,0.05,-4.249217,723,0.8636213
14500.0,0.11207471,7250.0,0.9,0.12875164,0.20360912,0.2,-3.7057533,724,0.8636267
14520.0,0.11208564,7260.0,0.9,0.12876815,0.20361197,0.05,-4.115939,725,0.86362904
14540.0,0.11208197,7270.0,0.9,0.1287859,0.20361593,0.1,-3.6193337,726,0.8636294
14560.0,0.11208087,7280.0,0.7,0.12879081,0.20361772,0.05,-3.9156094,727,0.8636389
14580.0,0.112094104,7290.0,0.7,0.12880091,0.20360652,0.1,-6.269047,728,0.863663
14600.0,0.112082936,7300.0,0.8,0.12882435,0.2036113,0.15,-3.9181073,729,0.8636758
14620.0,0.11206418,7310.0,1.0,0.12880488,0.20362741,0.2,-3.8608022,730,0.8636987
14640.0,0.112078585,7320.0,0.9,0.12880705,0.2036119,0.1,-3.7615776,731,0.8637131
14660.0,0.11207819,7330.0,0.9,0.12881157,0.20363447,0.25,-3.5565147,732,0.86373925
14680.0,0.11206209,7340.0,0.8,0.12881882,0.20362473,0.1,-3.844731,733,0.8637517
14700.0,0.11207873,7350.0,0.9,0.12884621,0.2036194,0.15,-4.169013,734,0.863739
14720.0,0.112069726,7360.0,0.9,0.12887028,0.20362797,0.0,-3.5619836,735,0.86373997
14740.0,0.11206583,7370.0,0.8,0.1288678,0.20361806,0.15,-3.4425175,736,0.86375266
14760.0,0.11207447,7380.0,1.0,0.12888205,0.20363422,0.0,-3.603597,737,0.8637778
14780.0,0.11206024,7390.0,0.9,0.12891267,0.20363446,0.05,-3.34409,738,0.8637803
14800.0,0.11204978,7400.0,0.9,0.12891985,0.20363414,0.15,-3.1230822,739,0.8638127
14820.0,0.11202833,7410.0,0.9,0.12891445,0.20363905,0.05,-4.18113,740,0.8638304
14840.0,0.11207015,7420.0,0.7,0.12893665,0.20363517,0.1,-4.474261,741,0.86384344
14860.0,0.11208581,7430.0,0.9,0.12896428,0.20365,0.1,-3.4764438,742,0.8638398
14880.0,0.112077735,7440.0,0.9,0.12898847,0.20365244,0.1,-3.8814824,743,0.8638451
14900.0,0.11207402,7450.0,1.0,0.12900878,0.20365065,0.15,-3.375773,744,0.86383945
14920.0,0.112088,7460.0,0.9,0.12901698,0.20365204,0.2,-3.3391805,745,0.86386675
14940.0,0.11207221,7470.0,0.9,0.12902653,0.20365505,0.05,-3.6745663,746,0.8638778
14960.0,0.11206963,7480.0,1.0,0.12906522,0.20365646,0.15,-3.0115714,747,0.8638904
14980.0,0.11205509,7490.0,0.9,0.12905999,0.20366211,0.15,-3.6092827,748,0.8638928
15000.0,0.11203754,7500.0,1.0,0.12909114,0.20366041,0.05,-3.4812965,749,0.86390567
15020.0,0.112046994,7510.0,1.0,0.12911841,0.20366783,0.1,-4.2955365,750,0.8639045
15040.0,0.112052225,7520.0,1.0,0.12911591,0.20367208,0.15,-3.7831013,751,0.8639175
15060.0,0.11204293,7530.0,0.7,0.12913856,0.20366043,0.15,-4.008565,752,0.8639253
15080.0,0.112039305,7540.0,0.9,0.12914883,0.20365638,0.1,-3.1601672,753,0.8639512
15100.0,0.11205915,7550.0,0.8,0.12915997,0.20366655,0.1,-3.7496276,754,0.863993
15120.0,0.11210915,7560.0,1.0,0.12918292,0.20368016,0.1,-3.60401,755,0.86401755
15140.0,0.1120976,7570.0,0.8,0.1291878,0.20366807,0.0,-3.9360344,756,0.8640333
15160.0,0.112080134,7580.0,0.7,0.12921324,0.20368077,0.2,-3.9327781,757,0.86404485
15180.0,0.11209131,7590.0,0.9,0.1292244,0.20368406,0.25,-4.046216,758,0.8640639
15200.0,0.11207396,7600.0,0.9,0.1292338,0.2036818,0.05,-3.7586646,759,0.86405927
15220.0,0.112066716,7610.0,1.0,0.12924474,0.20366824,0.05,-3.5154445,760,0.8640604
15240.0,0.112052,7620.0,0.7,0.12926975,0.20367509,0.1,-4.377836,761,0.8640509
15260.0,0.112049066,7630.0,1.0,0.12931545,0.20366322,0.0,-3.5739536,762,0.8640539
15280.0,0.11207017,7640.0,0.9,0.12935126,0.20367445,0.05,-2.7816496,763,0.86407256
15300.0,0.11214522,7650.0,0.9,0.12937441,0.20368637,0.1,-3.6901245,764,0.8640964
15320.0,0.112176396,7660.0,0.7,0.12941743,0.20368792,0.05,-5.920314,765,0.86407715
15340.0,0.11218264,7670.0,0.7,0.12941985,0.2036787,0.1,-3.6934056,766,0.86410695
15360.0,0.1121592,7680.0,0.8,0.12943503,0.20366387,0.05,-3.893622,767,0.86409587
15380.0,0.11215941,7690.0,0.9,0.1294555,0.20367044,0.05,-3.2428756,768,0.8641267
15400.0,0.11217174,7700.0,0.9,0.1294837,0.20365587,0.1,-3.9887996,769,0.8641347
15420.0,0.11218172,7710.0,0.9,0.12950781,0.2036561,0.05,-4.6462483,770,0.8641427
15440.0,0.112162225,7720.0,0.8,0.12950097,0.20366569,0.1,-4.209075,771,0.8641545
15460.0,0.11215421,7730.0,0.9,0.12952787,0.20368141,0.05,-3.8818753,772,0.8641627
15480.0,0.11214509,7740.0,0.9,0.12954454,0.20368494,0.25,-3.7016559,773,0.8641779
15500.0,0.1121577,7750.0,1.0,0.12957717,0.2036917,0.05,-4.0981474,774,0.86418223
15520.0,0.112156846,7760.0,0.9,0.12959325,0.20370284,0.05,-3.834343,775,0.86418575
15540.0,0.11213543,7770.0,0.8,0.12960534,0.2037107,0.05,-4.3268614,776,0.8641867
15560.0,0.112163514,7780.0,0.8,0.12963177,0.2036893,0.05,-3.8979416,777,0.8641799
15580.0,0.1121704,7790.0,0.8,0.12965436,0.20369272,0.15,-3.8446853,778,0.8641915
15600.0,0.11216035,7800.0,0.7,0.12965973,0.20369326,0.1,-3.6622186,779,0.86419797
15620.0,0.11214423,7810.0,1.0,0.1296697,0.203692,0.1,-3.4895973,780,0.8641824
15640.0,0.11213804,7820.0,0.9,0.12968089,0.20368181,0.05,-3.4786549,781,0.86420345
15660.0,0.11212764,7830.0,0.8,0.12967515,0.20368297,0.0,-4.0315824,782,0.8642161
15680.0,0.11212302,7840.0,1.0,0.12969267,0.20367077,0.05,-3.803779,783,0.8642283
15700.0,0.11214206,7850.0,1.0,0.12969331,0.2036752,0.1,-3.8491058,784,0.86425424
15720.0,0.1121544,7860.0,0.6,0.1297331,0.20366126,0.0,-4.575736,785,0.8642644
15740.0,0.11215323,7870.0,0.9,0.12975019,0.20365635,0.05,-4.2229896,786,0.8642552
15760.0,0.11216682,7880.0,1.0,0.12978587,0.20366825,0.05,-3.4831338,787,0.8642442
15780.0,0.112154864,7890.0,0.8,0.12978783,0.20366807,0.0,-3.6672382,788,0.86425805
15800.0,0.11214592,7900.0,1.0,0.12980756,0.203684,0.1,-3.9504006,789,0.8642698
15820.0,0.11214954,7910.0,0.9,0.1298154,0.20367588,0.05,-3.452212,790,0.86428523
15840.0,0.112133384,7920.0,0.9,0.12982818,0.20368056,0.1,-3.4637322,791,0.864309
15860.0,0.1121308,7930.0,0.9,0.12983091,0.2037017,0.15,-4.148389,792,0.8643407
15880.0,0.11211411,7940.0,0.9,0.12983045,0.20370962,0.25,-4.003278,793,0.86435336
15900.0,0.11211544,7950.0,0.9,0.12983093,0.2037111,0.05,-3.0623918,794,0.86436266
15920.0,0.112100385,7960.0,0.8,0.1298545,0.20369603,0.1,-3.6710916,795,0.8643758
15940.0,0.11212906,7970.0,0.8,0.12987508,0.2036929,0.0,-4.336095,796,0.864388
15960.0,0.11211387,7980.0,0.8,0.12991054,0.20367746,0.1,-4.2781916,797,0.86441654
15980.0,0.11210229,7990.0,0.9,0.12989758,0.20369078,0.1,-3.252362,798,0.86444116
16000.0,0.11209377,8000.0,1.0,0.12990431,0.20369202,0.2,-4.123812,799,0.86445785
16020.0,0.11208487,8010.0,0.8,0.12991078,0.2036839,0.15,-4.723164,800,0.86445856
16040.0,0.112084754,8020.0,0.9,0.12991755,0.20368455,0.05,-4.1177707,801,0.86449957
16060.0,0.11208129,8030.0,0.9,0.12992524,0.20367692,0.05,-3.5137627,802,0.86449814
16080.0,0.11208803,8040.0,0.9,0.12993737,0.20366782,0.05,-5.215525,803,0.86451095
16100.0,0.112065196,8050.0,0.8,0.12994431,0.20365545,0.1,-4.736534,804,0.86452204
16120.0,0.11210165,8060.0,1.0,0.12995976,0.20365219,0.05,-4.148564,805,0.8645094
16140.0,0.112086914,8070.0,1.0,0.12996122,0.20365007,0.2,-3.6130562,806,0.8645389
16160.0,0.112081766,8080.0,0.9,0.12997,0.20365143,0.15,-4.9329166,807,0.86455387
16180.0,0.11207604,8090.0,1.0,0.12999454,0.20366064,0.0,-3.3956494,808,0.86455774
16200.0,0.11206009,8100.0,1.0,0.12999395,0.2036676,0.1,-3.116414,809,0.864574
16220.0,0.11204853,8110.0,1.0,0.12999469,0.20366439,0.15,-3.551909,810,0.86458117
16240.0,0.11207823,8120.0,1.0,0.130016,0.20364182,0.05,-3.3765163,811,0.8645919
16260.0,0.11208776,8130.0,1.0,0.13002911,0.20365109,0.0,-3.067856,812,0.86459565
16280.0,0.11206613,8140.0,0.8,0.1300175,0.20365806,0.15,-3.6553845,813,0.8646056
16300.0,0.1120526,8150.0,0.7,0.1300148,0.20366144,0.1,-4.7061486,814,0.8646095
16320.0,0.11204126,8160.0,0.9,0.1300293,0.20364766,0.0,-4.388403,815,0.86462337
16340.0,0.11204664,8170.0,1.0,0.13004917,0.20365202,0.05,-3.9612465,816,0.8646288
16360.0,0.11203661,8180.0,1.0,0.13005185,0.20365526,0.2,-4.088588,817,0.8646395
16380.0,0.112039536,8190.0,0.8,0.13006897,0.20365995,0.0,-5.239388,818,0.86465186
16400.0,0.11202905,8200.0,1.0,0.13007206,0.20366654,0.05,-3.4985294,819,0.86466104
16420.0,0.112032264,8210.0,0.8,0.13008213,0.20368004,0.15,-3.9225776,820,0.8646722
16440.0,0.112036675,8220.0,0.9,0.13007495,0.20368715,0.15,-2.9710183,821,0.8646819
16460.0,0.112045825,8230.0,1.0,0.13008812,0.20367737,0.15,-3.0994315,822,0.86469096
16480.0,0.11202422,8240.0,1.0,0.13009924,0.2036639,0.2,-3.7203221,823,0.8647111
16500.0,0.11202359,8250.0,0.9,0.13012339,0.20368057,0.05,-3.414289,824,0.86471134
16520.0,0.112009846,8260.0,0.8,0.13012497,0.20366724,0.15,-3.9679496,825,0.8647144
16540.0,0.11199802,8270.0,1.0,0.13013749,0.20366739,0.0,-3.2351582,826,0.8647205
16560.0,0.11197939,8280.0,0.8,0.13013886,0.20367736,0.1,-3.7111428,827,0.86471725
16580.0,0.1120084,8290.0,1.0,0.13015704,0.20368543,0.2,-3.1981354,828,0.86472654
16600.0,0.112005256,8300.0,0.9,0.1301829,0.20367165,0.05,-3.5634232,829,0.8647297
16620.0,0.11200849,8310.0,1.0,0.13018586,0.20367587,0.0,-2.6615715,830,0.86473113
16640.0,0.111991994,8320.0,1.0,0.13020293,0.203688,0.0,-3.035479,831,0.8647441
16660.0,0.11198609,8330.0,1.0,0.13020559,0.20367596,0.1,-3.734558,832,0.86475205
